"Hsim.con" "Hsim.nocon" "Hsim.white"
"66" 0.100390166449591 0.108595226294328 0.111484098548352
"67" 0.097084762818019 0.109645492173564 0.114381042948628
"68" 0.100270664156606 0.115310020819917 0.119655711206834
"69" 0.102995853687912 0.115925153036756 0.117843426062132
"70" 0.10570839174457 0.116810148424781 0.118468898568433
"71" 0.10742067304872 0.116685755923534 0.117973065684207
"72" 0.111329117606081 0.119437762927215 0.120769336656994
"73" 0.115132513316152 0.120623170163826 0.120819378190808
"74" 0.119151805817273 0.122162976220289 0.121878508647009
"75" 0.123892970510226 0.124369841714481 0.123470709892841
"76" 0.127807462326058 0.125411008861199 0.123647287518162
"77" 0.130000902333324 0.125347296869296 0.123192804433854
"78" 0.127819471930351 0.121964354016589 0.119846392425566
"79" 0.123641955799227 0.119019670643336 0.118203551848118
"80" 0.118736199947734 0.116478182804513 0.116819938278107
"81" 0.115966133838195 0.116576148585475 0.117944111847737
"82" 0.114230257495482 0.116541875543197 0.117879923090252
"83" 0.112682381910708 0.116095753072598 0.117454942575289
"84" 0.111065127503789 0.115476782206739 0.117024546241895
"85" 0.112261495079604 0.117728295866448 0.119536951557635
"86" 0.114121262121687 0.118845730611508 0.119727116262591
"87" 0.115465271048349 0.119017751012288 0.119443597022334
"88" 0.116667602379167 0.119381014086699 0.119735914818033
"89" 0.117276665149014 0.119243968588743 0.119451275939804
"90" 0.118105219400468 0.119697282088864 0.119958597400762
"91" 0.118395866556913 0.119479315336599 0.119557688112416
"92" 0.116045425065325 0.11695102088134 0.117116186643874
"93" 0.11680950806306 0.119142063886391 0.120321696338867
"94" 0.114863356588084 0.11672961438256 0.117018743337588
"95" 0.113672005045408 0.116739575919776 0.118002801322633
"96" 0.113563232374402 0.117385377100262 0.118654453080042
"97" 0.114576507091364 0.118479227721864 0.119490292700578
"98" 0.116157859782965 0.119429132726669 0.119996887429806
"99" 0.115737025736927 0.118020744429491 0.11820485952264
"100" 0.117181013846568 0.119725634391968 0.120475335811088
"101" 0.118986751540725 0.120636193422406 0.120696097981666
"102" 0.11880320379112 0.119344577504098 0.11904142277038
"103" 0.115955540710437 0.116608566983593 0.116820639839445
"104" 0.11437918221854 0.116756693317054 0.118069886083478
"105" 0.114346559914444 0.117710724484687 0.118973330596646
"106" 0.112096847156397 0.115494656711096 0.116372579401179
"107" 0.110787082853908 0.115606804718805 0.117389811574382
"108" 0.111882869654882 0.117559466496959 0.119307819472235
"109" 0.114210270819515 0.119200731651189 0.120147968786049
"110" 0.115329390080052 0.118839288095425 0.119118017886462
"111" 0.11739843209758 0.120207020785967 0.120630537049264
"112" 0.115219024492948 0.116737808696031 0.11660940568544
"113" 0.113841199111139 0.116693608697551 0.117949631937259
"114" 0.111717650089662 0.115435835578618 0.116721012828667
"115" 0.110716223304113 0.115783658295013 0.117593199183349
"116" 0.111492718861945 0.117222406639086 0.118899172966399
"117" 0.111940013220283 0.117188042642745 0.118276235239471
"118" 0.113890615824962 0.118862102554217 0.119965040950947
"119" 0.115668271239367 0.119395794140226 0.119814511456827
"120" 0.117171312948695 0.119776682349138 0.1199786883477
"121" 0.118902990348535 0.120570684412065 0.120618458535451
"122" 0.123067918107893 0.123669112152992 0.123398061969684
"123" 0.123916238120276 0.121995810448818 0.120492222296909
"124" 0.122418284257679 0.120016340605415 0.119172668993989
"125" 0.119735785147001 0.118214320852733 0.118153301151401
"126" 0.119377396257993 0.119439255267048 0.120101161918288
"127" 0.119352909074022 0.119639028189483 0.119809349584902
"128" 0.116475887125043 0.116783216205158 0.116876373883139
"129" 0.113994352873436 0.116039679500414 0.117279415994796
"130" 0.1139893568397 0.117577372580641 0.119132288865242
"131" 0.114931491577439 0.118542220428442 0.119472644403371
"132" 0.116190115104276 0.119221679431222 0.119762308169065
"133" 0.117587083913665 0.119839877660191 0.12010686125239
"134" 0.118177400178802 0.119569794946591 0.119588503042188
"135" 0.118969183280694 0.120002438725536 0.120129448895805
"136" 0.119621346327906 0.120173725513462 0.120127468770306
"137" 0.118574205099779 0.118732918470424 0.11861843262876
"138" 0.115820136070167 0.116609050898765 0.117069731378501
"139" 0.112924443790255 0.115385253254188 0.116705302715322
"140" 0.116711788549489 0.120978977155006 0.122810031958636
"141" 0.122319382467698 0.124204318571552 0.123725212281097
"142" 0.127695447909366 0.126144858327013 0.124402807153888
"143" 0.126158253852053 0.121485489983499 0.119018755363176
"144" 0.127704611386962 0.12395142922548 0.123280345026706
"145" 0.12976482399746 0.125168035690583 0.123536819841138
"146" 0.127537738943233 0.121813296096432 0.119730157957427
"147" 0.124587315890127 0.120122491159926 0.119341705534658
"148" 0.122973523797116 0.120186977947057 0.120078701498455
"149" 0.120775768366906 0.118931780855774 0.118802295166771
"150" 0.122011493172504 0.12145995765766 0.121834380647471
"151" 0.121180482273319 0.11989978849318 0.119258514452702
"152" 0.122848982524893 0.122064721768085 0.122045665311625
"153" 0.125678147448939 0.123908028378357 0.123027754435082
"154" 0.127141485414276 0.123722005758855 0.12212557433676
"155" 0.125997133386013 0.121756749033631 0.120244595704879
"156" 0.121158579099081 0.117580284612712 0.11683740238875
"157" 0.118512253276367 0.117703032593947 0.118607270676883
"158" 0.114092935318979 0.114869989038485 0.115735039673738
"159" 0.113770619618726 0.117243867123722 0.119269634880757
"160" 0.116974099620874 0.120684167015944 0.121740598280934
"161" 0.119846016000674 0.121562121347824 0.121219826542715
"162" 0.124925343831342 0.124895679403139 0.124212695293292
"163" 0.126459504052638 0.123400216451756 0.121409612839839
"164" 0.128793542834201 0.12488962363981 0.123493423272672
"165" 0.132603351132194 0.127404708702974 0.12543942519579
"166" 0.131778311633264 0.124488713496309 0.121571558577661
"167" 0.133327629498475 0.126526070035339 0.124730506600178
"168" 0.137085492273294 0.129467947764104 0.126894145747225
"169" 0.136455815089862 0.126845302083356 0.123173869701043
"170" 0.132785083130432 0.123539288887706 0.120871860028097
"171" 0.126948956781461 0.119645801476261 0.118236831229637
"172" 0.126845960247856 0.122705303758803 0.122805168694944
"173" 0.126901071286233 0.122836821883413 0.121709581740652
"174" 0.125612761552845 0.121529253495705 0.120358649993208
"175" 0.127130463621734 0.123784593725163 0.12313021678942
"176" 0.129203934284672 0.124993311576959 0.123451049221717
"177" 0.132489561786483 0.127115071153241 0.125114546846836
"178" 0.1302003047621 0.123015150871743 0.120213270083236
"179" 0.127835186211672 0.121914712704426 0.120679481403988
"180" 0.12490646703667 0.120304313457534 0.119502793529643
"181" 0.124956060429423 0.122007481046646 0.121840730426887
"182" 0.12844514471993 0.125473034986906 0.124627660727328
"183" 0.133721394416121 0.128745203705611 0.126541570422998
"184" 0.136767299144705 0.12886355508211 0.12543171975291
"185" 0.134004754160713 0.12452507460888 0.121088589891338
"186" 0.130641157945683 0.12265036305468 0.120852298412697
"187" 0.127053101192961 0.120886813267956 0.119813604494585
"188" 0.123509113606465 0.119330125861777 0.118944266321481
"189" 0.120119763536779 0.117956420988287 0.118185118824908
"190" 0.119378697445933 0.119198649814649 0.119978112931697
"191" 0.119349549001077 0.119625657286649 0.119901997006184
"192" 0.12075004102603 0.121052948626371 0.121157864277686
"193" 0.125706861049712 0.125172440946191 0.124705341499516
"194" 0.128908906548431 0.125428377421017 0.123331128740775
"195" 0.125349365153943 0.120070087013912 0.117897195316675
"196" 0.122792034291453 0.119529346631572 0.119419860418094
"197" 0.122101397944955 0.12032930601409 0.120446878391369
"198" 0.120307143192055 0.118957063474673 0.118761877694189
"199" 0.118624160146482 0.118342457812073 0.118699923532873
"200" 0.117043960796937 0.117777623838067 0.118388113750955
"201" 0.115201805156999 0.116902164234792 0.117746129693536
"202" 0.114031363886594 0.116872585713058 0.118077317254096
"203" 0.115729909890318 0.119313894316062 0.120536602319952
"204" 0.11879745853122 0.121326323952217 0.121552209491688
"205" 0.121580332593236 0.122212150886009 0.121630834843087
"206" 0.123527123473149 0.122482742942767 0.121555312317136
"207" 0.126999723483544 0.12481593540481 0.123787043722807
"208" 0.13097125349309 0.126779941303393 0.124841486849785
"209" 0.130341084505826 0.123930341651032 0.121251189936352
"210" 0.125376543344667 0.119350884924785 0.117769367212225
"211" 0.119919951021245 0.116650527089653 0.116845859403341
"212" 0.119416827640145 0.119296568271995 0.120582597045721
"213" 0.119037063692675 0.119248935629595 0.119461537942053
"214" 0.123528452457332 0.123990532488402 0.12422988373825
"215" 0.123044241850437 0.120809747676194 0.119148447947602
"216" 0.120857008109943 0.118933163302853 0.118523880875697
"217" 0.120704082578142 0.120077280758104 0.120425709579006
"218" 0.120558119363258 0.120037223608046 0.119935695369501
"219" 0.12335035554149 0.122926728724784 0.122849146369573
"220" 0.122839570446632 0.120757489957528 0.119531482895086
"221" 0.123516086281089 0.121745128150695 0.121377434022541
"222" 0.122868820325967 0.120710565491636 0.119957745325635
"223" 0.123650029821895 0.12187585579019 0.121537030652321
"224" 0.12161986947606 0.119392813014874 0.118594872977001
"225" 0.121741299287511 0.120699604721506 0.120883404670606
"226" 0.124897414645488 0.123787760001993 0.123451466325052
"227" 0.125110063576466 0.122138441376314 0.1205797556371
"228" 0.126589076280692 0.123509145229391 0.122603693522391
"229" 0.129647212311612 0.125727558619381 0.124290807974995
"230" 0.132782677280419 0.127139154032 0.124850680778463
"231" 0.127570484006527 0.120215856162755 0.117407613414179
"232" 0.125245503975813 0.120732913352841 0.120554348866941
"233" 0.122711673025043 0.119534004877307 0.119164012371576
"234" 0.118925043275893 0.117217876942168 0.117334415118576
"235" 0.117757122477516 0.118280725889329 0.119333682263302
"236" 0.112672459173875 0.113919116486516 0.114549211643366
"237" 0.109345416287974 0.11370884771243 0.116112528674084
"238" 0.106173614528037 0.112693609424951 0.11521625381003
"239" 0.103667425741771 0.112315611699463 0.115289017155388
"240" 0.102098034614961 0.112501006214423 0.115660093041672
"241" 0.10446862220188 0.116033133717216 0.119135006497331
"242" 0.106668657046931 0.116676184472621 0.118289756576803
"243" 0.108728698299035 0.117276431342783 0.118618570839458
"244" 0.113776282782222 0.120954036043274 0.122043159267289
"245" 0.119104622996046 0.122950003846843 0.122528950483891
"246" 0.122876105690414 0.123342215216767 0.12212923917519
"247" 0.122740293240486 0.120930890347591 0.119570532879318
"248" 0.123314323863873 0.121598493637248 0.121180637509301
"249" 0.122912426297275 0.120869848084812 0.120188604013575
"250" 0.122811670968163 0.121011005793652 0.12061916088297
"251" 0.122806855245656 0.121069903339518 0.12062278982832
"252" 0.122365252685512 0.120634268127426 0.12016447516993
"253" 0.118812081069099 0.117341904391886 0.117045202430385
"254" 0.115830257895456 0.116450081130929 0.117462345360109
"255" 0.116334975680832 0.118768028694894 0.120152691578736
"256" 0.116155610897402 0.118292541398216 0.118732633653005
"257" 0.116507760572911 0.118766508790057 0.119402170904682
"258" 0.118103226991331 0.120152356280023 0.120599273011318
"259" 0.119305461118301 0.120375654970095 0.120264936540977
"260" 0.119225929294104 0.119567629547593 0.11936944271075
"261" 0.121333105021114 0.121725535022964 0.121850491809846
"262" 0.11937037403314 0.11849365857201 0.117754356623678
"263" 0.116406845773213 0.11669872908511 0.117237244255197
"264" 0.11670683199522 0.118789940239344 0.120062053439542
"265" 0.120106555509821 0.122018216940002 0.122443101904685
"266" 0.123359211587894 0.123186750431693 0.122314545506594
"267" 0.126197106089505 0.12409039039142 0.12277005749084
"268" 0.1281294102622 0.12438897185293 0.122728144567052
"269" 0.129398577294844 0.124583543823569 0.12281840821534
"270" 0.129465239086233 0.123963825116897 0.122132340587927
"271" 0.128628855678146 0.123111541093091 0.121525187163857
"272" 0.126560797419919 0.121521222751723 0.120266883450562
"273" 0.122443000521927 0.118565579797987 0.117930041202909
"274" 0.119163174035161 0.117627620107809 0.118156035581892
"275" 0.116737803283165 0.117136006258021 0.118045633071455
"276" 0.117763889004433 0.119636911951321 0.120750361494281
"277" 0.122022144204983 0.123278612695411 0.12337265253785
"278" 0.125661666191967 0.124328967763786 0.122965558839381
"279" 0.123482751958112 0.120027233756344 0.11826925838061
"280" 0.122290496196211 0.120110451570807 0.120024395996841
"281" 0.118061275338113 0.116595334211205 0.116485366849009
"282" 0.114387050603194 0.115421020912017 0.116720426087893
"283" 0.111011780710836 0.114303302131996 0.116100782080916
"284" 0.109412368548135 0.114852417965572 0.11713016884676
"285" 0.106574358892723 0.113091218227406 0.11515773091606
"286" 0.106321099961097 0.114736693289105 0.117547941320144
"287" 0.109406145517881 0.118053069740566 0.120188728797583
"288" 0.113669824461079 0.120296416190355 0.121052630068717
"289" 0.115449520131035 0.119303371532107 0.119145110581339
"290" 0.118805160041595 0.121538230533266 0.12177455849477
"291" 0.118469420601523 0.119112959511734 0.118450644462968
"292" 0.120059041461319 0.12090890133906 0.121206911260125
"293" 0.122855392901688 0.122742819606807 0.122322296674193
"294" 0.123122935358665 0.121338294534013 0.12019541354105
"295" 0.119252313649319 0.117321214657143 0.116735332324156
"296" 0.11559904009825 0.115936080476547 0.116941597493033
"297" 0.112341878603077 0.114894860142232 0.116478593856444
"298" 0.1098574371662 0.114456950772973 0.116485311801163
"299" 0.108187539161896 0.114407143156058 0.116633890014937
"300" 0.107954814574838 0.115305346119432 0.117566986909832
"301" 0.104729251451381 0.112279792093355 0.114175959523036
"302" 0.102795588741475 0.112515287811597 0.115671636784664
"303" 0.10133671938674 0.112433879824709 0.115516800768877
"304" 0.103643127508127 0.115821006739356 0.118956225554778
"305" 0.108656882925653 0.11930083119479 0.121007808301081
"306" 0.110948724324761 0.118180340620694 0.118440151956108
"307" 0.115058246934799 0.120770843960813 0.121474144108035
"308" 0.119962939940533 0.122999867597507 0.122648926180008
"309" 0.123260017865431 0.123214560004439 0.121978620013249
"310" 0.122796783875186 0.120774563100663 0.119461776786203
"311" 0.121458343893301 0.119717367659956 0.119359464098719
"312" 0.115560954329951 0.114610942536903 0.114674648068096
"313" 0.113923964128872 0.116471282611194 0.118581695649979
"314" 0.113741408548551 0.117337805287619 0.118699478521113
"315" 0.113864006192199 0.117605341634272 0.118623726109129
"316" 0.115600730364767 0.119286914159988 0.120203016754392
"317" 0.119097656641685 0.121704728320123 0.121939843018728
"318" 0.120015769680751 0.120457865313881 0.119723185832287
"319" 0.1203287880265 0.120227043825196 0.119989381349278
"320" 0.120692738288196 0.120411177040952 0.12026875047495
"321" 0.121885334930262 0.121391743903539 0.121178133485438
"322" 0.12320203347635 0.122001762374418 0.121399312559822
"323" 0.125272404332266 0.123299778097153 0.122458946911343
"324" 0.127751213455029 0.124576115615478 0.123228104210373
"325" 0.130552012172418 0.125965737802787 0.124127646544525
"326" 0.129786151552458 0.123643877959203 0.121280762756093
"327" 0.12816560777907 0.122469819795089 0.121004069659392
"328" 0.12490101002615 0.12011642911163 0.119108325954955
"329" 0.122469766673809 0.119522454221697 0.119435012692077
"330" 0.122573657631598 0.121031534882151 0.121180170321064
"331" 0.124456048466176 0.122857435838477 0.122400054058206
"332" 0.127251238040624 0.124551284741494 0.123371778966739
"333" 0.127380593274465 0.123073703980575 0.121239328033643
"334" 0.126700519350676 0.122338027837676 0.121083788339402
"335" 0.125859750782279 0.121892755846812 0.120928876132331
"336" 0.124846477303149 0.121363100077126 0.120574695121632
"337" 0.120694960268764 0.117793536312737 0.117213354311157
"338" 0.120180591068617 0.119671574792819 0.120501320254094
"339" 0.121656867026318 0.121462656370274 0.12153511143012
"340" 0.123622157222413 0.122550402222824 0.121909732179463
"341" 0.123645711343716 0.121418587123849 0.120354448889416
"342" 0.123641090061702 0.12140994058742 0.120795408718307
"343" 0.123427085239018 0.121205275477779 0.120597251764317
"344" 0.121396720200751 0.11930392798371 0.118778862370836
"345" 0.121124004051958 0.120217199703244 0.120445654665762
"346" 0.120591370518091 0.119848985149474 0.119712366967034
"347" 0.121733924273876 0.121309703343482 0.121321632137388
"348" 0.118465599410338 0.117361096344994 0.11678977249755
"349" 0.114628073290915 0.11545736157475 0.116449798869268
"350" 0.112203030659975 0.115370263482052 0.117151397855695
"351" 0.110485930379667 0.115195199345844 0.117029352990097
"352" 0.109734330149973 0.115570752509685 0.11749012587892
"353" 0.111913187972176 0.118269985680018 0.120043130759084
"354" 0.113303594887052 0.118269440205249 0.118928934327675
"355" 0.115135641545704 0.119223041858045 0.119881769528739
"356" 0.115979075792546 0.118909985249199 0.119181408481632
"357" 0.118041093896697 0.120445086723157 0.120841295753785
"358" 0.121868476384226 0.122992605718307 0.122769275398318
"359" 0.123144318716577 0.121935259709229 0.120698136139117
"360" 0.123178379552579 0.121226961189612 0.120410078756464
"361" 0.123528745267244 0.121567282154663 0.121032521101901
"362" 0.121617306021062 0.119458093579586 0.118790284015186
"363" 0.121186251062786 0.120145098726687 0.120310992803102
"364" 0.125201731162074 0.124419665061329 0.124311891575701
"365" 0.130581551924224 0.127418859453237 0.12560669382076
"366" 0.130581543420139 0.124351839409747 0.121405238033985
"367" 0.12506728973946 0.118887930626514 0.117127273619845
"368" 0.11908321634337 0.115963598761918 0.116320898695309
"369" 0.116079446476779 0.116426954191419 0.117976374119341
"370" 0.115616022900988 0.117815767098068 0.119194978405235
"371" 0.116632285293412 0.119157676214023 0.119978990916687
"372" 0.117192578275544 0.119116161221496 0.119398168006547
"373" 0.118185082966734 0.119782922272412 0.12008525606648
"374" 0.119774977933722 0.120777256323833 0.120813794644259
"375" 0.118064052335136 0.118108031530893 0.117748273604868
"376" 0.114270842824846 0.115349326312631 0.116051446749082
"377" 0.109133499739805 0.112529579656344 0.11435718111648
"378" 0.106566877971595 0.113211698524543 0.116226332432033
"379" 0.1078043070401 0.116189921461449 0.118949135257365
"380" 0.107985012101864 0.115614999030699 0.117135434095121
"381" 0.107851046427367 0.115403924791659 0.117163282330772
"382" 0.10667001622578 0.114341218258071 0.116191928561659
"383" 0.105200603278894 0.113677023248018 0.115972732268986
"384" 0.09969363005848 0.10918110965726 0.111764050149357
"385" 0.096572977984982 0.109823981665773 0.114311143144097
"386" 0.0953159318874816 0.110894985650291 0.11516257774558
"387" 0.0944638483463385 0.111111269635872 0.114950944881549
"388" 0.0924589413310535 0.109878089980674 0.113640871235786
"389" 0.0945226448237088 0.113554976780163 0.117858729178814
"390" 0.100156433290494 0.117787429189972 0.120512893960401
"391" 0.106749248788631 0.120268449665421 0.121193262679507
"392" 0.108269931353715 0.117076355566663 0.116969451929882
"393" 0.10900384922703 0.116714134967768 0.117867625307596
"394" 0.110546073677922 0.117703902342234 0.119005215879419
"395" 0.113844640733989 0.119933751426198 0.120829420003329
"396" 0.116348943181569 0.120247274534382 0.120232881292909
"397" 0.117504963064408 0.119779067566042 0.119638177967442
"398" 0.116970755279435 0.118498000505953 0.118543177576722
"399" 0.114305677888107 0.116136994467933 0.116694661177344
"400" 0.111034145231325 0.114489203057521 0.116003562284505
"401" 0.109916656830465 0.11542770537797 0.11763159524221
"402" 0.114961156247768 0.121215449533808 0.123043452642017
"403" 0.118495971844284 0.121489057538696 0.120922192266734
"404" 0.122243165084305 0.123041772707698 0.122379673743375
"405" 0.120722940318736 0.119261508828798 0.117996158027202
"406" 0.117114132898091 0.11656714159611 0.116785607717947
"407" 0.113964356406855 0.11558128841791 0.116892440314943
"408" 0.114676477913572 0.118246678702651 0.119978654427344
"409" 0.116283946019562 0.119436136848679 0.120079746839944
"410" 0.123813174075893 0.125978903668213 0.126146968256061
"411" 0.128821468233013 0.126347130487648 0.123893088617345
"412" 0.130317492781597 0.124993811387001 0.122442711628746
"413" 0.127141299263314 0.121053216715228 0.119045391357364
"414" 0.122754477422651 0.118462597661134 0.1179802456064
"415" 0.119020343444221 0.11723758745821 0.117787630390499
"416" 0.117665803415241 0.118096583769345 0.119150202124733
"417" 0.118827146075521 0.120103265443113 0.120814740085898
"418" 0.118728566101714 0.119317589344233 0.119219368157683
"419" 0.120148251296168 0.120812347853738 0.12103155932635
"420" 0.119933556917182 0.119748956633497 0.119370640339803
"421" 0.117476030034002 0.117428737792961 0.117476012900823
"422" 0.114101307867026 0.115533730757883 0.116512602650147
"423" 0.109917130593509 0.113424239177459 0.115183778420959
"424" 0.107921532732914 0.114082166337702 0.116729622635972
"425" 0.107741448336999 0.115249063284905 0.117643419428449
"426" 0.112191286776228 0.119871516476579 0.121789639448772
"427" 0.117029650497705 0.121801456874029 0.121801379747873
"428" 0.12184681572211 0.12354159548421 0.122771629399036
"429" 0.122010830968434 0.12076214699447 0.119312307802156
"430" 0.120706541328893 0.119387762330377 0.119026006846072
"431" 0.123656819320742 0.123124979792005 0.123313424358376
"432" 0.126673481337167 0.124397645978907 0.123089210366776
"433" 0.126732543841829 0.122722249234729 0.120933305311669
"434" 0.125507046254804 0.121489121165203 0.120360927818275
"435" 0.119353363694994 0.116047552975896 0.115407396126123
"436" 0.118598466749061 0.11882738861308 0.12033772246052
"437" 0.115649229835632 0.116360581555976 0.116746426997175
"438" 0.116209185986421 0.118727701429011 0.120120714466381
"439" 0.116723029384571 0.118918967745824 0.11935549512535
"440" 0.118434384202304 0.120329497629278 0.120698438888683
"441" 0.116409899689942 0.117262638911052 0.117069649478268
"442" 0.115339714816985 0.117429313931592 0.118463464785047
"443" 0.113172196193361 0.115933486321345 0.116911061221693
"444" 0.112078870461103 0.116200868279511 0.117796526572358
"445" 0.112098933840116 0.116932227716912 0.118428974592885
"446" 0.114300649022257 0.119140035353218 0.120342465321407
"447" 0.116594084000709 0.120038681737246 0.120339017059101
"448" 0.115757704231936 0.117765902636432 0.117704825702716
"449" 0.114058064938447 0.11658334862475 0.117430569544248
"450" 0.114706255525874 0.118289760153662 0.119623213398912
"451" 0.116656372049478 0.11984112920187 0.120480816312721
"452" 0.117772516775487 0.11974104089616 0.119754478748902
"453" 0.116785553932397 0.118068064246903 0.118123222785736
"454" 0.114737160548624 0.116622837627583 0.117349126439775
"455" 0.113950346275629 0.117099236903077 0.118416067743297
"456" 0.114002290426354 0.117653066471223 0.118781666161277
"457" 0.116154740755853 0.119782534345994 0.120688403883975
"458" 0.117825169173287 0.120104191773295 0.120143908484492
"459" 0.119954366684973 0.121202290634277 0.121114059674896
"460" 0.121894509685855 0.121844296362576 0.121318266214765
"461" 0.120956174658567 0.119745932311481 0.11896775252711
"462" 0.122710689295271 0.122060125621633 0.122110322916514
"463" 0.128206661322056 0.126516992796454 0.125642644057447
"464" 0.126070931214853 0.121167271677018 0.118548860736266
"465" 0.122298427838609 0.118629273937508 0.118067542482679
"466" 0.120335596320089 0.118840468978164 0.11929937232081
"467" 0.119122100429955 0.118801541247248 0.119190047865496
"468" 0.118412684350495 0.118833164586546 0.119247612663921
"469" 0.114561430292999 0.115422440765 0.115831362729529
"470" 0.10843676848055 0.111645210149139 0.113434917378174
"471" 0.104808843608957 0.111876994346806 0.115251630310123
"472" 0.102708970723277 0.112238407658145 0.115560378978872
"473" 0.103624270772072 0.114675077048264 0.117874717520939
"474" 0.10779335772873 0.11831554227269 0.120497031504498
"475" 0.113332324571674 0.121061451870056 0.121721544505323
"476" 0.117855138766727 0.12192879247466 0.121468884355048
"477" 0.121763727823489 0.122975121362993 0.122170058748935
"478" 0.123224205009084 0.122058067967733 0.120842078754863
"479" 0.121225193777264 0.119213003576398 0.118358112496636
"480" 0.121061788091356 0.120230230675064 0.120493916547521
"481" 0.121720444729862 0.120996674602198 0.120853667159032
"482" 0.120562743083258 0.119455158363515 0.119008520552589
"483" 0.121154258954468 0.120736652971911 0.120903206023293
"484" 0.122108357220952 0.121342321807194 0.120996749381273
"485" 0.120266549907226 0.118937694418874 0.118354234504747
"486" 0.12057946565839 0.120339447043333 0.120708974175966
"487" 0.119372638603848 0.118949651478915 0.118758331436177
"488" 0.121638595307298 0.121938544740867 0.122304501130506
"489" 0.121606072163087 0.120543996591453 0.119709115365618
"490" 0.126983421857965 0.125947323667542 0.125669484299439
"491" 0.135176011138757 0.130964210569494 0.128542670325579
"492" 0.136913710277013 0.128108090861533 0.123816303414489
"493" 0.135659264968836 0.1260404209437 0.12286160025049
"494" 0.133247196513068 0.124353130679369 0.121976421997613
"495" 0.129956202441294 0.122375032381984 0.120649490243349
"496" 0.127019486071633 0.121231590286367 0.120269187402004
"497" 0.125948817118053 0.121797414220812 0.121279249573453
