"sp.con..2.." "sp.nocon..2.."
"58" 0.000218191579331305 5.20502153437487e-05
"59" 0.000215429009432887 5.14201813948546e-05
"60" 0.000217041470710328 5.1755601098152e-05
"61" 0.000208826310332127 4.96985700423927e-05
"62" 0.000196303853972313 4.69190704558788e-05
"63" 0.000199552610295036 4.7707280320962e-05
"64" 0.000198536991016173 4.74668492763055e-05
"65" 0.000200533610391718 4.80402470745186e-05
"66" 0.000202175426839848 4.8446431924275e-05
"67" 0.00020571131835827 4.91920408513777e-05
"68" 0.000184292069438511 4.42118113036125e-05
"69" 0.000189846152922937 4.55494378978532e-05
"70" 0.000189064477561035 4.5387738868684e-05
"71" 0.000194147005341512 4.6523748861055e-05
"72" 0.000188346133934757 4.51328289186758e-05
"73" 0.000187221496780791 4.50499640435582e-05
"74" 0.000195035153888905 4.68152005130945e-05
"75" 0.000191903937527432 4.60425693917046e-05
"76" 0.00018230100787284 4.406414669588e-05
"77" 0.000189817545825762 4.59966276734046e-05
"78" 0.000188187674386235 4.55975090939156e-05
"79" 0.000189744105489715 4.60264688442837e-05
"80" 0.000192514768319588 4.66837927458425e-05
"81" 0.000196004343453211 4.75431840515719e-05
"82" 0.000198397359381809 4.81353958364568e-05
"83" 0.000199635165542034 4.84921566085589e-05
"84" 0.000199685057738886 4.8484147658447e-05
"85" 0.000199485841108419 4.84122690336018e-05
"86" 0.000195243969799125 4.73818843339744e-05
"87" 0.000192191367696583 4.67556208853013e-05
"88" 0.000193740741664335 4.71544982089528e-05
"89" 0.000193806179754181 4.71989837641556e-05
"90" 0.000190350166544651 4.64049084110281e-05
"91" 0.000198290469894786 4.83398876948795e-05
"92" 0.000186715838845275 4.55687959857877e-05
"93" 0.000183884087038485 4.49640526105536e-05
"94" 0.000187343847640715 4.58074167665335e-05
"95" 0.000187826006528027 4.59492327892073e-05
"96" 0.000190636481178273 4.65641453306814e-05
"97" 0.000184784106990338 4.53448260945927e-05
"98" 0.000185166356017301 4.54399582431215e-05
"99" 0.000186984487818053 4.58620585347615e-05
"100" 0.000186780968476284 4.5838982519189e-05
"101" 0.000183618438177739 4.51521156024224e-05
"102" 0.000182615926402474 4.48459914199589e-05
"103" 0.000182459011599115 4.48783979539959e-05
"104" 0.000181937579517128 4.46600886880776e-05
"105" 0.000179000123300971 4.4002444861711e-05
"106" 0.00017811670283857 4.3744582096432e-05
"107" 0.000179242340182521 4.40525034543183e-05
"108" 0.000180356391821162 4.43283113064116e-05
"109" 0.000180205380480267 4.43557423433437e-05
"110" 0.000178380360782075 4.38113905454319e-05
"111" 0.000170321594944409 4.2077258826678e-05
"112" 0.000170475500317314 4.21857531818952e-05
"113" 0.000171962419127009 4.26083088957803e-05
"114" 0.000173731081523913 4.29853160646452e-05
"115" 0.000172831538256103 4.2814816512711e-05
"116" 0.000173050083341933 4.2877923267425e-05
"117" 0.00017330407188353 4.29441875205815e-05
"118" 0.000172933716660195 4.28366900780457e-05
"119" 0.000172689119429347 4.2771976629424e-05
"120" 0.000168840538301157 4.16944031090513e-05
"121" 0.000165282146303124 4.10041760127727e-05
"122" 0.000166750729210528 4.14428790344751e-05
"123" 0.000168141305484382 4.17916453513708e-05
"124" 0.000165223413961729 4.10518968724599e-05
"125" 0.000162849189194437 4.06211741675644e-05
"126" 0.000164771501593305 4.10652418767079e-05
"127" 0.000162454963273662 4.05354156825835e-05
"128" 0.00015184434764398 3.78836683683096e-05
"129" 0.000136277723677409 3.41506936922174e-05
"130" 0.00013750524763663 3.45302290028587e-05
"131" 0.000136738891635644 3.42933258938112e-05
"132" 0.000129610028505411 3.26024035226101e-05
"133" 0.000132899664769484 3.34294099506728e-05
"134" 0.000130055949466852 3.2816124127514e-05
"135" 0.000133368273565105 3.39466896431687e-05
"136" 0.000141035071555525 3.57771962494091e-05
"137" 0.000137338093431996 3.49381522050086e-05
"138" 0.000135459791719972 3.44842686226178e-05
"139" 0.000135258417885115 3.44598704151813e-05
"140" 0.000135148029877904 3.44048047483609e-05
"141" 0.000134485964858372 3.43130924129359e-05
"142" 0.000134208174970243 3.42025682936083e-05
"143" 0.000134524955784026 3.4344337385401e-05
"144" 0.000135790393300887 3.45685706690055e-05
"145" 0.000131017906391692 3.34308636737062e-05
"146" 0.000129904178114462 3.31255254370078e-05
"147" 0.000128651413926006 3.29535628651228e-05
"148" 0.000129501418190298 3.30718569514443e-05
"149" 0.0001261617132779 3.23465509015612e-05
"150" 0.000128514663879506 3.28705212512299e-05
"151" 0.00012801111065167 3.28753631524331e-05
"152" 0.000126646460382049 3.25280097551396e-05
"153" 0.00012687868207676 3.26574389357475e-05
"154" 0.000126382086062004 3.25711628791301e-05
"155" 0.0001228493339618 3.17915383335648e-05
"156" 0.000114411109289717 2.95652273338821e-05
"157" 0.000111441147603527 2.90302509078325e-05
"158" 0.000112794450135492 2.93747594243749e-05
"159" 0.000111150683427008 2.90146168400949e-05
"160" 0.000113214981909665 2.95695310580028e-05
"161" 0.000114131910530507 2.98317493140714e-05
"162" 0.000113193007883743 2.9700319662118e-05
"163" 0.000112257841074985 2.94519136996283e-05
"164" 0.00011234382376331 2.95273406167132e-05
"165" 0.000115916843309768 3.05065057426928e-05
"166" 0.000116223095464023 3.06021414084656e-05
"167" 0.000115005391645232 3.03497717011855e-05
"168" 0.000121360703603595 3.198120457995e-05
"169" 0.000121920160498606 3.22336804484905e-05
"170" 0.000121815549057675 3.21530699259394e-05
"171" 0.000115488208018093 3.06281762682912e-05
"172" 0.000114832591037247 3.04271595634408e-05
"173" 0.000111479269818322 2.96349177492129e-05
"174" 0.000110375460862237 2.93644529969682e-05
"175" 0.000110703656990683 2.94644453409919e-05
"176" 0.000107443895440438 2.87191846879906e-05
"177" 0.000108008489892915 2.89348071684595e-05
"178" 0.000108090188179891 2.90000622404102e-05
"179" 0.000107251878064323 2.87948146523007e-05
"180" 0.000104882592678939 2.82322355763909e-05
"181" 0.000105221820141161 2.83115929556853e-05
"182" 0.000104150130430662 2.80293039810414e-05
"183" 0.000105042756424731 2.82630553851929e-05
"184" 0.000105306959289027 2.83617346494452e-05
"185" 0.00010477638521185 2.82326631955108e-05
"186" 0.000104986948451418 2.82955706669865e-05
"187" 0.000102895561986782 2.77228349374749e-05
"188" 0.000100048219044028 2.70028131102517e-05
"189" 9.99816917717653e-05 2.69844169197998e-05
"190" 0.000100073765176288 2.69915337376248e-05
"191" 9.88217715769237e-05 2.66547605575011e-05
"192" 9.85289590617903e-05 2.66477535645379e-05
"193" 9.77951805026843e-05 2.64777348583913e-05
"194" 9.95489542442315e-05 2.70090996233236e-05
"195" 9.92372578754882e-05 2.69113583870279e-05
"196" 0.000100207724339714 2.72689393097044e-05
"197" 0.000107311363600606 2.9276431596554e-05
"198" 0.000108114816455848 2.94919662107927e-05
"199" 0.000108258645596129 2.95373062721079e-05
"200" 0.000109656909119562 2.99689803539584e-05
"201" 0.00011000765713122 3.00481227026809e-05
"202" 0.000105676572209852 2.89266116164854e-05
"203" 0.000106950166202771 2.92858577927303e-05
"204" 0.000105693316452377 2.89570220543607e-05
"205" 0.000108045677062593 2.96318196632502e-05
"206" 0.000108922928817202 2.98569514931998e-05
"207" 0.000109569372677397 3.00499486252886e-05
"208" 0.000107906396385726 2.95922428870229e-05
"209" 0.000109555489693608 3.00748685354883e-05
"210" 0.00010925053811147 2.99658793452476e-05
"211" 0.000107288704109873 2.95388597821471e-05
"212" 0.00010675363659326 2.94139824895075e-05
"213" 0.000106873195279474 2.94337064928211e-05
"214" 9.95892802089701e-05 2.74143976386055e-05
"215" 9.2867881328736e-05 2.57352090525782e-05
"216" 9.09546663325381e-05 2.52486608211062e-05
"217" 9.41558627624678e-05 2.61536632691909e-05
"218" 9.15574282484133e-05 2.54272368379798e-05
"219" 9.36305666317211e-05 2.60388858532419e-05
"220" 9.16817843234307e-05 2.54659894120563e-05
"221" 9.40505536982908e-05 2.6209906763659e-05
"222" 9.4535531934622e-05 2.62905716047382e-05
"223" 9.41852454031712e-05 2.62390483751484e-05
"224" 9.52778114338415e-05 2.65007321375738e-05
"225" 0.000100802032883708 2.81263612543862e-05
"226" 9.91348657572092e-05 2.7611396118327e-05
"227" 9.83203766487323e-05 2.74752599292644e-05
"228" 9.90933520614022e-05 2.76297430550294e-05
"229" 9.8993016236695e-05 2.76689984955857e-05
"230" 9.88951365963521e-05 2.75751785207299e-05
"231" 9.48914013032414e-05 2.66081175100982e-05
"232" 9.72385339980891e-05 2.71355073986154e-05
"233" 9.38428281737121e-05 2.63092776513842e-05
"234" 9.17034508400753e-05 2.5686531491453e-05
"235" 9.02043012176897e-05 2.533161929543e-05
"236" 9.09008318863375e-05 2.54499986464699e-05
"237" 8.66740991869283e-05 2.44064246436172e-05
"238" 9.34722571891199e-05 2.62585721900873e-05
"239" 8.98362781836784e-05 2.53024200399086e-05
"240" 8.97305130443417e-05 2.52502443986635e-05
"241" 8.60859567127955e-05 2.42716415084275e-05
"242" 8.52384702909785e-05 2.403375458443e-05
"243" 8.40736471199175e-05 2.37883533927307e-05
"244" 8.59977682734188e-05 2.42778226807559e-05
"245" 7.979825985455e-05 2.26163617368061e-05
"246" 8.2292373300151e-05 2.33521820176267e-05
"247" 8.00896340464281e-05 2.27833917857022e-05
"248" 7.56784955530652e-05 2.15957383474168e-05
"249" 7.39025685348924e-05 2.11041954636684e-05
"250" 7.3672888809089e-05 2.10133121245246e-05
"251" 7.2972397281287e-05 2.08562205689283e-05
"252" 7.61735557877059e-05 2.17129876722408e-05
"253" 7.44593949008645e-05 2.12776459259657e-05
"254" 7.52837721603657e-05 2.14818922439761e-05
"255" 7.40070593395915e-05 2.11627058951386e-05
"256" 7.58951185789641e-05 2.17584100997938e-05
"257" 7.5434769757018e-05 2.15980046759921e-05
"258" 7.49825724285605e-05 2.14779662075128e-05
"259" 7.40743193788612e-05 2.12441566484657e-05
"260" 7.5659893563261e-05 2.16991629926821e-05
"261" 7.68233347269893e-05 2.20336139243639e-05
"262" 7.68758808356202e-05 2.2080931865883e-05
"263" 7.59578451507954e-05 2.18175487245785e-05
"264" 7.5778046586152e-05 2.17846624626014e-05
"265" 7.53387160086317e-05 2.16615223244721e-05
"266" 7.54167892975501e-05 2.16860493821971e-05
"267" 7.5923329505083e-05 2.18627252987904e-05
"268" 7.81265018634353e-05 2.25038170518556e-05
"269" 7.79824616610582e-05 2.24560149229157e-05
"270" 7.72508966266128e-05 2.22849856164873e-05
"271" 7.74198267159108e-05 2.23264557488877e-05
"272" 7.63051630342115e-05 2.19868402587646e-05
"273" 7.5577432542905e-05 2.17888358992361e-05
"274" 7.31434300974124e-05 2.11043136149404e-05
"275" 7.33008311571884e-05 2.11537230595474e-05
"276" 6.82604187120763e-05 1.96562784926252e-05
"277" 6.28529122615073e-05 1.8213279598646e-05
"278" 6.70364623495659e-05 1.94135201678188e-05
"279" 6.66681464995197e-05 1.93087631887362e-05
"280" 6.38360959644083e-05 1.84988585599444e-05
"281" 6.22974839919437e-05 1.81284532918069e-05
"282" 6.30676843139009e-05 1.83467756303187e-05
"283" 6.18654461807998e-05 1.80233461621912e-05
"284" 6.17448511160252e-05 1.79725801300811e-05
"285" 5.8931105856617e-05 1.72352940239248e-05
"286" 5.8606117930188e-05 1.71137247090155e-05
"287" 5.78004783912083e-05 1.69120449849807e-05
"288" 5.8574058220148e-05 1.70991991474786e-05
"289" 5.63198617491997e-05 1.64949959983738e-05
"290" 5.6561412585843e-05 1.65513478325939e-05
"291" 5.63038844950526e-05 1.6501005326556e-05
"292" 5.56594750114346e-05 1.62754214167473e-05
"293" 5.33863240724966e-05 1.56914508334912e-05
"294" 5.77196237781437e-05 1.69413069593504e-05
"295" 5.68834309987911e-05 1.67301739889532e-05
"296" 5.88005978580576e-05 1.72203773774953e-05
"297" 5.71557612907612e-05 1.6851652589064e-05
"298" 5.94399745255336e-05 1.75212316136479e-05
"299" 5.83820565850386e-05 1.72779727924341e-05
"300" 6.06718386980929e-05 1.78869401858986e-05
"301" 5.79913252838561e-05 1.7166145060832e-05
"302" 5.95332738665499e-05 1.75889859036773e-05
"303" 5.72253925696424e-05 1.69647764513661e-05
"304" 5.4701755362782e-05 1.61945939661331e-05
"305" 5.05336955129141e-05 1.50209235840719e-05
"306" 5.11787588084672e-05 1.52216226952588e-05
"307" 5.022061958751e-05 1.49447859361883e-05
"308" 5.12917718143656e-05 1.52743447781159e-05
"309" 5.11502094540691e-05 1.52771898351512e-05
"310" 5.23363750468669e-05 1.56163969018945e-05
"311" 5.17363906804839e-05 1.54625527751904e-05
"312" 5.31893149021038e-05 1.58807145153445e-05
"313" 5.55627657513273e-05 1.65987271507931e-05
"314" 5.64543075044602e-05 1.68854888976345e-05
"315" 5.50226964981363e-05 1.6483146162168e-05
"316" 5.57604762393747e-05 1.66820685354119e-05
"317" 5.21531433488424e-05 1.56547683899354e-05
"318" 5.12994110282425e-05 1.54272415693783e-05
"319" 5.20428315258297e-05 1.56544174249196e-05
"320" 5.24152022233114e-05 1.57695665965523e-05
"321" 5.10174250351468e-05 1.53453955489376e-05
"322" 5.19031172227438e-05 1.56229362719159e-05
"323" 5.02903509132499e-05 1.51872120325703e-05
"324" 5.10112247848985e-05 1.54136249135035e-05
"325" 5.03392482142365e-05 1.5210842307198e-05
"326" 4.98816820423864e-05 1.50779915432371e-05
"327" 4.89541901112221e-05 1.48095028928107e-05
"328" 4.94494036888361e-05 1.49486471453638e-05
"329" 4.90315943328074e-05 1.48344639568188e-05
"330" 5.03482158500322e-05 1.52515774727553e-05
"331" 4.87123523057418e-05 1.47822916553234e-05
"332" 4.7574556493119e-05 1.44708736839597e-05
"333" 4.82274133957324e-05 1.46530076709255e-05
"334" 4.77039587865899e-05 1.45053921496576e-05
"335" 4.7160489253208e-05 1.432706029601e-05
"336" 4.59444893728503e-05 1.40232380754098e-05
"337" 4.69233309909666e-05 1.43145634463562e-05
"338" 4.70714493034012e-05 1.43580985798995e-05
"339" 4.78931728682071e-05 1.46082279267215e-05
"340" 4.60007423031248e-05 1.40717747907028e-05
"341" 4.57192432127523e-05 1.39622055825754e-05
"342" 4.60290556197653e-05 1.40821485403312e-05
"343" 4.6473449641029e-05 1.42014422713044e-05
"344" 4.59227253467423e-05 1.40481611307943e-05
"345" 4.7381441980071e-05 1.44872161782486e-05
"346" 4.66454613728073e-05 1.42706212316266e-05
"347" 4.71407149445867e-05 1.44273071442902e-05
"348" 4.66962344484415e-05 1.43444368291961e-05
"349" 4.75721213376889e-05 1.46180316031236e-05
"350" 4.74630841062148e-05 1.45847638147022e-05
"351" 4.68457619062057e-05 1.44126349822869e-05
"352" 4.62856061581225e-05 1.42476956236243e-05
"353" 4.66001302804898e-05 1.43442227427734e-05
"354" 4.70231526347493e-05 1.44757937095714e-05
"355" 4.69901926240232e-05 1.44848923150027e-05
"356" 4.80698867079601e-05 1.48216107068873e-05
"357" 4.81436399747313e-05 1.48644275836537e-05
"358" 4.58555688567256e-05 1.42009704258846e-05
"359" 4.64133940224767e-05 1.43663560504324e-05
"360" 4.6615819911267e-05 1.44600111658704e-05
"361" 4.97282128021449e-05 1.54138670845635e-05
"362" 4.98902777597785e-05 1.55062901582629e-05
"363" 5.01867466884341e-05 1.5579824813262e-05
"364" 4.89620567476778e-05 1.52382078295382e-05
"365" 4.94074913410922e-05 1.53673310547647e-05
"366" 4.89851188589326e-05 1.52437625917506e-05
"367" 4.9508942290404e-05 1.54027022262869e-05
"368" 4.97679232026309e-05 1.55053265274439e-05
"369" 5.01742230724777e-05 1.56381868511816e-05
"370" 4.97161080195454e-05 1.55008049599686e-05
"371" 4.9616525776697e-05 1.54755848907804e-05
"372" 5.0444846374418e-05 1.57451837477338e-05
"373" 4.93114708030982e-05 1.54157999537488e-05
"374" 4.71873816267525e-05 1.47717669696909e-05
"375" 4.71600226358453e-05 1.47650156809753e-05
"376" 4.44667747280675e-05 1.39615745002856e-05
"377" 4.3539479044363e-05 1.36620842969593e-05
"378" 4.18902222238572e-05 1.31653282179298e-05
"379" 4.14608194453072e-05 1.30573740106939e-05
"380" 4.22476311642999e-05 1.33225366971401e-05
"381" 4.26601128939959e-05 1.34447794936996e-05
"382" 4.32904944093613e-05 1.36574504382133e-05
"383" 4.34252868411723e-05 1.37014164718243e-05
"384" 4.41818049507183e-05 1.39463064007714e-05
"385" 4.47341533533386e-05 1.41281939117608e-05
"386" 4.47823564443815e-05 1.41519377107447e-05
"387" 4.48617327325517e-05 1.41857552533785e-05
"388" 4.40368034130685e-05 1.39324200203308e-05
"389" 4.22083601181833e-05 1.33926286254993e-05
"390" 4.21442939376138e-05 1.33778534109056e-05
"391" 4.20233523707427e-05 1.33487854928094e-05
"392" 4.04065082632189e-05 1.28722629201318e-05
"393" 3.91674381334807e-05 1.24767325128228e-05
"394" 3.87725083598803e-05 1.23679441318969e-05
"395" 4.04417146280367e-05 1.29514870592641e-05
"396" 4.1364914706619e-05 1.32401041316414e-05
"397" 4.14217521000463e-05 1.32722544722626e-05
"398" 4.26158733002188e-05 1.36599251704049e-05
"399" 4.18769679175862e-05 1.34325384156167e-05
"400" 4.23930075574984e-05 1.36010313699276e-05
"401" 4.31738235788899e-05 1.38520532555578e-05
"402" 4.2643800686529e-05 1.36956839269199e-05
"403" 4.12645206236418e-05 1.32769576572955e-05
"404" 4.11981491740707e-05 1.32565940981611e-05
"405" 4.16204944807841e-05 1.34146033712941e-05
"406" 4.21571490564333e-05 1.35938368041114e-05
"407" 4.29262104844917e-05 1.38411519674307e-05
"408" 4.33664595477024e-05 1.39949351863687e-05
"409" 4.37624645489878e-05 1.41277014545849e-05
"410" 4.42533765713387e-05 1.43259669079679e-05
"411" 4.55712288782795e-05 1.47633048279613e-05
"412" 4.46957404206981e-05 1.44990187452993e-05
"413" 4.59545793980197e-05 1.48988046307505e-05
"414" 4.57522529015903e-05 1.48710343356639e-05
"415" 4.55028309483423e-05 1.4780506192784e-05
"416" 4.45461515996822e-05 1.44966782170911e-05
"417" 4.44879896637622e-05 1.44793393874451e-05
"418" 4.3370209960532e-05 1.41392758378499e-05
"419" 4.33720494715847e-05 1.41244582108403e-05
"420" 4.36029452595213e-05 1.42104256630152e-05
"421" 4.34490659961468e-05 1.41597031303605e-05
"422" 4.26934316201949e-05 1.39419160826351e-05
"423" 4.28773651648935e-05 1.39901817034846e-05
"424" 4.23643879683993e-05 1.38467654837087e-05
"425" 4.1913467347049e-05 1.36975794095274e-05
"426" 4.28921744175777e-05 1.40417137786908e-05
"427" 4.22445794156494e-05 1.38315726900336e-05
"428" 4.1878524485516e-05 1.37078250775613e-05
"429" 4.12595081106835e-05 1.35246888735455e-05
"430" 4.10827917477245e-05 1.34614340687975e-05
"431" 4.14196585484748e-05 1.35758054964067e-05
"432" 4.16705162259527e-05 1.36684003556507e-05
"433" 4.1469192281214e-05 1.3625585629105e-05
"434" 4.11460781568743e-05 1.35145873385858e-05
"435" 4.077798838766e-05 1.34159333999032e-05
"436" 3.92911994492053e-05 1.29541790282664e-05
"437" 3.87207328450583e-05 1.27508846119291e-05
"438" 3.86217178469918e-05 1.27145389887583e-05
"439" 3.81759154950243e-05 1.25909574318043e-05
"440" 3.56070717920851e-05 1.17927581761403e-05
"441" 3.35461120890429e-05 1.10982095688925e-05
"442" 3.35033340975487e-05 1.10799293300695e-05
"443" 3.34762142497121e-05 1.10752387936729e-05
"444" 3.36243984809347e-05 1.11237978883284e-05
"445" 3.3668759862503e-05 1.11398535906609e-05
"446" 3.36219944835783e-05 1.11268754254363e-05
"447" 3.36169778929803e-05 1.11300716259966e-05
"448" 3.33794441623398e-05 1.10597174488554e-05
"449" 3.31148096130524e-05 1.09810660297972e-05
"450" 3.31128264656615e-05 1.09838724969009e-05
"451" 3.34672548255143e-05 1.11199152138085e-05
"452" 3.30575434029277e-05 1.0992429262089e-05
"453" 3.29846330835141e-05 1.09826556251273e-05
"454" 3.40715553971757e-05 1.13661042786249e-05
"455" 3.47794518686908e-05 1.16030580240858e-05
"456" 3.47840815670901e-05 1.16044681073012e-05
"457" 3.47006313996747e-05 1.15813431033779e-05
"458" 3.46707498682246e-05 1.15816531656799e-05
"459" 3.35982649610076e-05 1.12401650632611e-05
"460" 3.26296170302503e-05 1.09177018865427e-05
"461" 3.20342317773992e-05 1.07134377832544e-05
"462" 3.22626657704724e-05 1.0805225724365e-05
"463" 3.25795886123729e-05 1.09397249840703e-05
"464" 3.19167783100316e-05 1.07082036181193e-05
"465" 3.2067131628398e-05 1.07752666072867e-05
"466" 3.28942440351119e-05 1.10521529034732e-05
"467" 3.31245851609223e-05 1.11388952208444e-05
"468" 3.31621530745667e-05 1.11518467623533e-05
"469" 3.29594427751747e-05 1.10897141036886e-05
"470" 3.28742296277126e-05 1.10712654551483e-05
"471" 3.31447434834644e-05 1.11583223397577e-05
"472" 3.30764597465223e-05 1.11466633745879e-05
"473" 3.31354119863406e-05 1.1192886431806e-05
"474" 3.20526744567077e-05 1.0859332720846e-05
"475" 2.95567865160176e-05 1.00238251888458e-05
"476" 3.03700257453452e-05 1.0311297032256e-05
"477" 2.95689389538097e-05 1.00707961178875e-05
"478" 2.86837745278753e-05 9.74809786691222e-06
"479" 2.98122602346054e-05 1.01575913037218e-05
"480" 2.88028785131081e-05 9.80528371040443e-06
"481" 2.93367018554515e-05 9.99281089071481e-06
"482" 3.04818833960083e-05 1.04027155025468e-05
"483" 3.05997821770225e-05 1.04523045367271e-05
"484" 2.98787286088211e-05 1.02318751438364e-05
"485" 2.84621990387134e-05 9.77331879135606e-06
"486" 2.78767786675828e-05 9.58157095017525e-06
"487" 2.7804180043883e-05 9.59542499308751e-06
"488" 2.74267583305809e-05 9.44470086278071e-06
"489" 2.69596370553038e-05 9.30273954660912e-06
"490" 2.53054446781928e-05 8.72152529493181e-06
"491" 2.49534717433825e-05 8.6033122880118e-06
"492" 2.44826538170177e-05 8.4564789894439e-06
"493" 2.37959948279027e-05 8.2358416072797e-06
"494" 2.31322024933258e-05 8.00202889624795e-06
"495" 2.36283604393095e-05 8.17643451160596e-06
"496" 2.36661140522261e-05 8.17895337661765e-06
"497" 2.46466298040858e-05 8.5407131982083e-06
"498" 2.46544163075907e-05 8.53676663923192e-06
"499" 2.4646094957511e-05 8.5361905430408e-06
"500" 2.47446640362235e-05 8.57747338497205e-06
"501" 2.46928843531454e-05 8.56379904464514e-06
"502" 2.44096251323557e-05 8.47327070906876e-06
"503" 2.46330313503073e-05 8.56273037403205e-06
"504" 2.57802050479328e-05 8.99332461514292e-06
"505" 2.56675951281484e-05 8.98029208130109e-06
"506" 2.44168426415291e-05 8.54389104640326e-06
"507" 2.4123147581643e-05 8.43074080939965e-06
"508" 2.40904786776942e-05 8.4185674036125e-06
"509" 2.41233385140105e-05 8.43297301497741e-06
"510" 2.38475218807367e-05 8.3357771048589e-06
"511" 2.37366366023547e-05 8.29602955105151e-06
"512" 2.36055000786277e-05 8.25558026127231e-06
"513" 2.34643779544724e-05 8.19746816082022e-06
"514" 2.34100343200044e-05 8.18013988008614e-06
"515" 2.33848010916573e-05 8.17010658258759e-06
"516" 2.33955870865832e-05 8.17776002620634e-06
"517" 2.37411816985809e-05 8.31860757244008e-06
"518" 2.37130069144705e-05 8.30498318655632e-06
"519" 2.42907290813888e-05 8.52782151349615e-06
"520" 2.48752120464566e-05 8.74248463312542e-06
"521" 2.52272708733543e-05 8.86861380140872e-06
"522" 2.66189862051573e-05 9.4022806021232e-06
"523" 2.6468569394432e-05 9.34127445994471e-06
"524" 2.6731334701931e-05 9.47257679152346e-06
"525" 2.7117111693017e-05 9.5865583032398e-06
"526" 2.68755274198606e-05 9.52751874864335e-06
"527" 2.68867223609341e-05 9.50914636805205e-06
"528" 2.71227028366303e-05 9.59273989536201e-06
"529" 2.70703016439494e-05 9.57798721099909e-06
"530" 2.65395507079549e-05 9.42092049340217e-06
"531" 2.59954267675533e-05 9.21421336445455e-06
"532" 2.62807670154166e-05 9.32344308008038e-06
"533" 2.5853416847053e-05 9.17197245144618e-06
"534" 2.48974782157433e-05 8.85135903971689e-06
"535" 2.45300482441428e-05 8.71548610036743e-06
"536" 2.4750482151479e-05 8.8078099434991e-06
"537" 2.48778459446061e-05 8.85566381699048e-06
"538" 2.51761246033193e-05 8.96109443003488e-06
"539" 2.5443999678309e-05 9.06722749736729e-06
"540" 2.53022329135318e-05 9.01233629865073e-06
"541" 2.50567813876609e-05 8.92803770894018e-06
"542" 2.47008992269414e-05 8.82673793549351e-06
"543" 2.44852275238351e-05 8.75695329609697e-06
"544" 2.43810589073524e-05 8.73096037705631e-06
"545" 2.34686987772405e-05 8.43227525345835e-06
"546" 2.28598099079594e-05 8.20891184170028e-06
"547" 2.34408907140337e-05 8.42933726233418e-06
"548" 2.37711574170219e-05 8.55863121924022e-06
"549" 2.38076771244038e-05 8.58743841357303e-06
"550" 2.38517402128486e-05 8.62823307265302e-06
"551" 2.3441465941241e-05 8.46176180740878e-06
"552" 2.30250609217443e-05 8.32666431541962e-06
"553" 2.26216243295642e-05 8.20587516719732e-06
