"sp.con..2.." "sp.nocon..2.." "sp.white..2.."
"128" 0.000662293526639022 0.000101735179122479 3.71819469124782e-05
"129" 0.000594165420376689 9.13967572640173e-05 3.3497620488061e-05
"130" 0.000594135767092044 9.22818156297988e-05 3.38710238030872e-05
"131" 0.000592227768682958 9.18437408733002e-05 3.36525833539496e-05
"132" 0.000560522145361976 8.70260908579215e-05 3.19979878409709e-05
"133" 0.000570325512055926 8.93365210362471e-05 3.28379595865282e-05
"134" 0.000557223507015108 8.75045759461195e-05 3.22672946632869e-05
"135" 0.000556878410878811 9.00138744389602e-05 3.34290129048991e-05
"136" 0.000590864754661567 9.50998629069543e-05 3.52131485778116e-05
"137" 0.000573275930544904 9.26367893315761e-05 3.43655426362524e-05
"138" 0.000566319117271191 9.13680157276977e-05 3.39195977468106e-05
"139" 0.000564042882515772 9.12302956530948e-05 3.3893185666047e-05
"140" 0.000565648224430652 9.1162741382647e-05 3.38467156701147e-05
"141" 0.000558359200063752 9.07720414330949e-05 3.37736723111288e-05
"142" 0.000557885951986737 9.05584303260518e-05 3.36770556581521e-05
"143" 0.000554710832045649 9.08675913496696e-05 3.38535336492966e-05
"144" 0.000563083094020496 9.16869949438216e-05 3.40637482019804e-05
"145" 0.000545103213753583 8.84366146626366e-05 3.29006784563261e-05
"146" 0.000543513657470968 8.7684279862245e-05 3.25967765807299e-05
"147" 0.000531615031702289 8.6907801880565e-05 3.24527708560698e-05
"148" 0.000538829857276963 8.74360584454994e-05 3.25633141067358e-05
"149" 0.000519762705222997 8.52483517664857e-05 3.18468906200011e-05
"150" 0.000531629635013363 8.68432335272154e-05 3.236906350778e-05
"151" 0.000525692357991415 8.65190236769319e-05 3.23471648968357e-05
"152" 0.000516611377735078 8.56612236113948e-05 3.20539046513326e-05
"153" 0.00051560443458763 8.58781366038705e-05 3.21985190047665e-05
"154" 0.000511253924712476 8.56331187256558e-05 3.21679799894155e-05
"155" 0.000487556783754126 8.34216402217865e-05 3.15140782701346e-05
"156" 0.000450905681981307 7.77771011134796e-05 2.93732113121495e-05
"157" 0.000430970069312982 7.58807508824878e-05 2.88235274228221e-05
"158" 0.000435307064470955 7.67694582171772e-05 2.91784258173266e-05
"159" 0.000427803279721069 7.57022711583884e-05 2.88103597913189e-05
"160" 0.000433393682538567 7.71258792362495e-05 2.93757645727305e-05
"161" 0.000436642232861693 7.77027483525351e-05 2.9568641471643e-05
"162" 0.000431922014031291 7.70560662717729e-05 2.94081636641226e-05
"163" 0.000428757950672718 7.63931662599633e-05 2.91539792372153e-05
"164" 0.000424688440770561 7.64992743372904e-05 2.92542937205291e-05
"165" 0.000436829432316478 7.90213719549796e-05 3.02306620728849e-05
"166" 0.000435571129800315 7.92338669765902e-05 3.03401662450398e-05
"167" 0.000427030866828448 7.85226209101758e-05 3.01326205087187e-05
"168" 0.00044875981167499 8.284154780627e-05 3.17263785086255e-05
"169" 0.000449744030396984 8.31909778447586e-05 3.19394428171174e-05
"170" 0.000449272499128354 8.31472552057425e-05 3.18790571105123e-05
"171" 0.000421646422202063 7.888483747539e-05 3.03425588282614e-05
"172" 0.00042219076307559 7.84101620089027e-05 3.01358263066185e-05
"173" 0.000405548166609596 7.61756558731383e-05 2.93542129824214e-05
"174" 0.000401204853605534 7.5390020714877e-05 2.90801219081142e-05
"175" 0.000401218087047671 7.56631510265928e-05 2.91855695000741e-05
"176" 0.000384557431431188 7.34644344063812e-05 2.84532008845572e-05
"177" 0.000378259735120433 7.39620799582305e-05 2.87366661860178e-05
"178" 0.000378056881864017 7.4054498568573e-05 2.88144785173757e-05
"179" 0.000373139537876742 7.35202636481752e-05 2.8633928794258e-05
"180" 0.000360684997609078 7.19663302842938e-05 2.81086665036503e-05
"181" 0.00036270691913356 7.2178763915525e-05 2.81806830850694e-05
"182" 0.000358481706677421 7.14449883293298e-05 2.78994417073097e-05
"183" 0.000361891121420924 7.20296904678575e-05 2.8126597078103e-05
"184" 0.000362583354081917 7.22254024088925e-05 2.82108267951785e-05
"185" 0.000359851950206893 7.18807386626515e-05 2.81037393657703e-05
"186" 0.000359884054754009 7.20415888019517e-05 2.8158021926011e-05
"187" 0.000352817443084893 7.05746873524762e-05 2.75934940167211e-05
"188" 0.000338719376276977 6.8686176071127e-05 2.69131314958055e-05
"189" 0.000339010476228226 6.86356928327831e-05 2.68820734343206e-05
"190" 0.000339541156830065 6.86381956716618e-05 2.68611966204322e-05
"191" 0.000335659859201611 6.77805701141115e-05 2.65277565335331e-05
"192" 0.000332098218646063 6.76115653669291e-05 2.65285968830219e-05
"193" 0.000328635344104739 6.71074888504364e-05 2.63587557945607e-05
"194" 0.000331524984321272 6.8348319435095e-05 2.68905029145535e-05
"195" 0.000331789094324528 6.81085768554851e-05 2.67853406935986e-05
"196" 0.000329661024834047 6.88860750983929e-05 2.71951740367431e-05
"197" 0.000348755389685901 7.38310499008048e-05 2.92115685181786e-05
"198" 0.000351239872067604 7.43081652631249e-05 2.94154718692388e-05
"199" 0.000352030668207729 7.44150798785259e-05 2.94593193980081e-05
"200" 0.000353675875223853 7.53859052691046e-05 2.98703211170723e-05
"201" 0.000358602838045214 7.55588278387999e-05 2.98952420952379e-05
"202" 0.000342116939988648 7.25778117657278e-05 2.88101483951795e-05
"203" 0.000345328738431805 7.34782699957933e-05 2.91470171817027e-05
"204" 0.000341635931829473 7.25923497386313e-05 2.88273109742245e-05
"205" 0.000348503785445776 7.41674342939554e-05 2.94622893306909e-05
"206" 0.000353206877650537 7.47147984785625e-05 2.96488608584036e-05
"207" 0.000354650480347319 7.51774746856e-05 2.98446186932627e-05
"208" 0.000349066839684707 7.40259859337741e-05 2.93924645175307e-05
"209" 0.000353367548559704 7.52032293171946e-05 2.98800857455228e-05
"210" 0.000353499673366926 7.49607186042682e-05 2.97796772935035e-05
"211" 0.000341245186320459 7.36684080922079e-05 2.9388166229694e-05
"212" 0.000338214370913786 7.3316968251563e-05 2.92696844264118e-05
"213" 0.00033756863372035 7.33953694784935e-05 2.9281568061682e-05
"214" 0.000315613314398263 6.82901270694812e-05 2.7249945567676e-05
"215" 0.000289641522172465 6.37481943378601e-05 2.56128557332801e-05
"216" 0.000282668077105518 6.24601719534644e-05 2.51438877241645e-05
"217" 0.000291522399210403 6.46747773825718e-05 2.60563088416848e-05
"218" 0.00028416360382447 6.28307302153686e-05 2.53104820368567e-05
"219" 0.000288341793905224 6.43235003876667e-05 2.59385835120752e-05
"220" 0.000283607934170816 6.29109274150603e-05 2.53467865955735e-05
"221" 0.000286520611015197 6.46794323781725e-05 2.61374469249449e-05
"222" 0.000289641492235015 6.49182337610877e-05 2.61828585624508e-05
"223" 0.00028646109327737 6.47404415384205e-05 2.61395435163947e-05
"224" 0.000291452534657952 6.53881065805066e-05 2.63815689260707e-05
"225" 0.000305868518544772 6.9227514551192e-05 2.80262100358479e-05
"226" 0.000301312345435423 6.79424035446047e-05 2.74646581388102e-05
"227" 0.000298120048392768 6.74303934994596e-05 2.73465797151883e-05
"228" 0.000300654037283985 6.79114932187497e-05 2.74988654545944e-05
"229" 0.0002987450122453 6.79278239710728e-05 2.75607412393648e-05
"230" 0.000297702142797779 6.77988551246594e-05 2.74558233795969e-05
"231" 0.000283851683124273 6.51367771065901e-05 2.65416575159442e-05
"232" 0.000293033450221818 6.6658839334789e-05 2.70312918680076e-05
"233" 0.000281078202194777 6.43427145242074e-05 2.61999052327333e-05
"234" 0.000273744804393566 6.28553282970599e-05 2.5571980400239e-05
"235" 0.000269409018866171 6.18067995699156e-05 2.52001348569035e-05
"236" 0.000271648426547153 6.22387958192538e-05 2.53037524493737e-05
"237" 0.000257735731689213 5.93728694293288e-05 2.42904690630887e-05
"238" 0.000275842576196295 6.39763813895238e-05 2.61358974112885e-05
"239" 0.000265918631625022 6.14576123709047e-05 2.517154408037e-05
"240" 0.000266105689449023 6.13579503450547e-05 2.51012161608909e-05
"241" 0.000255373990063362 5.88592136164741e-05 2.41326117277047e-05
"242" 0.00025134797980971 5.82478203940493e-05 2.39047867533801e-05
"243" 0.000245023966287406 5.75427080380977e-05 2.36974139178227e-05
"244" 0.000250573382806227 5.87591535177719e-05 2.41559322625504e-05
"245" 0.000231517504279827 5.45209648764677e-05 2.25088475696923e-05
"246" 0.000235264954894813 5.62271908448059e-05 2.32844767512261e-05
"247" 0.000226839343668073 5.47469758163356e-05 2.271707131203e-05
"248" 0.000212567734911909 5.17150404962752e-05 2.15645289900895e-05
"249" 0.000207034595732573 5.05003230400486e-05 2.10895744039239e-05
"250" 0.000206208773344194 5.03225306459701e-05 2.09959731976353e-05
"251" 0.000204089375336804 4.98752764775314e-05 2.08431294670641e-05
"252" 0.000211663617172459 5.19992516620489e-05 2.16839801324537e-05
"253" 0.000207323259017515 5.08029783729501e-05 2.12297844131579e-05
"254" 0.000209482035007608 5.1358046552388e-05 2.14386226996532e-05
"255" 0.000206819025490209 5.04459334233577e-05 2.10988225685515e-05
"256" 0.000209097594093557 5.17411961913026e-05 2.17367339167318e-05
"257" 0.000209433429548305 5.13268945990607e-05 2.15306727877821e-05
"258" 0.000208388020174683 5.10003859508934e-05 2.14072691989861e-05
"259" 0.000206172509256056 5.039871749361e-05 2.11560297686957e-05
"260" 0.000209197858342951 5.14599302908382e-05 2.16162489556351e-05
"261" 0.000212421126630393 5.22183355249444e-05 2.19410779887735e-05
"262" 0.000211695800153944 5.22683812386432e-05 2.20001209817163e-05
"263" 0.000208456773100679 5.16470726436025e-05 2.17461413190677e-05
"264" 0.000206335566381271 5.15316364280095e-05 2.1729474763878e-05
"265" 0.000205750380406369 5.12387796115444e-05 2.1597139514899e-05
"266" 0.000205893949940012 5.12688033109009e-05 2.16236039427925e-05
"267" 0.000206431767126535 5.16552134234655e-05 2.1806748438766e-05
"268" 0.000210565724574971 5.31213963336353e-05 2.24626594666245e-05
"269" 0.000210617682552749 5.30226303946757e-05 2.24090300154115e-05
"270" 0.000207109741530531 5.25413840880002e-05 2.22594029707573e-05
"271" 0.000206149609044426 5.26757321906921e-05 2.23068954221505e-05
"272" 0.000203112176052877 5.18423883617278e-05 2.19643419047087e-05
"273" 0.00020169576788711 5.13608897539109e-05 2.17523508616788e-05
"274" 0.000194878667157048 4.96423463273824e-05 2.10765210056756e-05
"275" 0.000194735960185685 4.97925749525677e-05 2.11276969393005e-05
"276" 0.000181845917809768 4.62353479348285e-05 1.95930365088787e-05
"277" 0.000168271163442492 4.25638148665969e-05 1.81604170141303e-05
"278" 0.000177762637995599 4.53529835484658e-05 1.93765891438911e-05
"279" 0.000176815552989789 4.50963277334377e-05 1.92641671275218e-05
"280" 0.000167541404239709 4.31429817357456e-05 1.84838727631525e-05
"281" 0.000161851656678539 4.21079298764247e-05 1.81490131134158e-05
"282" 0.000163905954313493 4.26002148500592e-05 1.83627571677455e-05
"283" 0.000159967688953173 4.18081820526907e-05 1.80563817342024e-05
"284" 0.000158762338124787 4.16734524922827e-05 1.79901268112764e-05
"285" 0.000149078705217919 3.98062106215349e-05 1.72911106688578e-05
"286" 0.000148208787359651 3.95528095681022e-05 1.71720182635571e-05
"287" 0.000146470342356287 3.90209218594412e-05 1.69630057059429e-05
"288" 0.00014827121964778 3.95112128509841e-05 1.71441369510739e-05
"289" 0.000141861739163973 3.80035800863133e-05 1.65434921296445e-05
"290" 0.000141855390449468 3.81477579555354e-05 1.66059007167354e-05
"291" 0.000140567044113757 3.79924956269753e-05 1.65705102521392e-05
"292" 0.000138709410641188 3.74983982404312e-05 1.63228428190085e-05
"293" 0.000132423129500764 3.60056321536051e-05 1.57532360946443e-05
"294" 0.000141030227661657 3.89080198940206e-05 1.70301437047488e-05
"295" 0.000138816805514542 3.83537794681455e-05 1.6821914224116e-05
"296" 0.000140676032822381 3.95823708687657e-05 1.73055769825712e-05
"297" 0.000137067867335839 3.83904866788842e-05 1.6901771924271e-05
"298" 0.000141942855416845 3.9921516485918e-05 1.75748189566208e-05
"299" 0.000139421457516486 3.91972933784008e-05 1.73320379381164e-05
"300" 0.000144499469932906 4.07265349913733e-05 1.79359298355776e-05
"301" 0.000137827634513286 3.88398332981685e-05 1.71888807350707e-05
"302" 0.00014192322762221 3.98810106785812e-05 1.76214429814349e-05
"303" 0.000134794349308314 3.83174136514866e-05 1.69909442578311e-05
"304" 0.000127028925474 3.6612867179395e-05 1.62242706813187e-05
"305" 0.000117013122424626 3.37731750356596e-05 1.50317418741918e-05
"306" 0.000118459371270012 3.42264570533659e-05 1.52530703276358e-05
"307" 0.000116663783967389 3.35607440872234e-05 1.49501542445138e-05
"308" 0.000118457987983519 3.42894473793945e-05 1.52943059551631e-05
"309" 0.000117325692894981 3.41586527569861e-05 1.52879928672771e-05
"310" 0.000120626710518576 3.49282776579986e-05 1.56318097585892e-05
"311" 0.000118454200683647 3.45333064784556e-05 1.54713525803081e-05
"312" 0.000120493083174796 3.54938693845628e-05 1.59087245190369e-05
"313" 0.000125870474615551 3.69943222168054e-05 1.65911241177148e-05
"314" 0.000127027763419019 3.75828350348546e-05 1.68855701336969e-05
"315" 0.000124093133829586 3.66077027399916e-05 1.64806033578291e-05
"316" 0.000124879309669664 3.71085006765659e-05 1.66950589427085e-05
"317" 0.000115620688331264 3.46761213293575e-05 1.56581851011464e-05
"318" 0.00011420601838145 3.41054265811567e-05 1.54511542145169e-05
"319" 0.000115770072909018 3.45729950446007e-05 1.56657489825877e-05
"320" 0.000115789448504539 3.48217116421929e-05 1.57974617108978e-05
"321" 0.000113325441054598 3.38518133049161e-05 1.53481549426802e-05
"322" 0.000114077248476765 3.44408322148743e-05 1.56381210638525e-05
"323" 0.000110190564017676 3.33442499730993e-05 1.51887276585381e-05
"324" 0.000111906637216738 3.38208433494511e-05 1.54343745581673e-05
"325" 0.000110799865761054 3.33579307856796e-05 1.52098059759652e-05
"326" 0.000110030646795065 3.30083563384044e-05 1.50747555210218e-05
"327" 0.000107890693229213 3.23791133962722e-05 1.47961627423619e-05
"328" 0.000108634897149767 3.27115062929598e-05 1.49488560158059e-05
"329" 0.000107778823036027 3.24226944747414e-05 1.48145324751302e-05
"330" 0.000109371545379388 3.33034527305007e-05 1.52579016616792e-05
"331" 0.000105326097399154 3.22099026489058e-05 1.47837630631665e-05
"332" 0.000102928309556979 3.14579565162592e-05 1.44981031441635e-05
"333" 0.000103982442434107 3.1868661029561e-05 1.46714138932493e-05
"334" 0.000101743134915328 3.1541482276023e-05 1.45530380577884e-05
"335" 0.000100648268614492 3.10854459804352e-05 1.43500251016021e-05
"336" 9.81467469947619e-05 3.02563740864744e-05 1.40408414788506e-05
"337" 9.91349252617558e-05 3.08937764260899e-05 1.43483125530729e-05
"338" 9.90622704582735e-05 3.09889068702947e-05 1.43978372783312e-05
"339" 9.97110199034359e-05 3.14770134400255e-05 1.46448870183668e-05
"340" 9.65486653411521e-05 3.02332460713332e-05 1.41083553032451e-05
"341" 9.57092563469931e-05 3.00134565634333e-05 1.39947544329826e-05
"342" 9.59339036548643e-05 3.02081875653523e-05 1.41115868171444e-05
"343" 9.66465113592177e-05 3.0479654513596e-05 1.42284831686395e-05
"344" 9.56554821498164e-05 3.01112170915537e-05 1.40724961857754e-05
"345" 9.74923641459841e-05 3.10527730010932e-05 1.4524400714677e-05
"346" 9.62059070151791e-05 3.05664235604979e-05 1.43024787097865e-05
"347" 9.54120008000813e-05 3.0827696503203e-05 1.44534663237505e-05
"348" 9.59359933716044e-05 3.05074976612637e-05 1.4358555052005e-05
"349" 9.70619486801871e-05 3.10834270332708e-05 1.46474665896201e-05
"350" 9.68166038238794e-05 3.0993591002096e-05 1.46201854989787e-05
"351" 9.48191744190901e-05 3.0584872448503e-05 1.44538677030871e-05
"352" 9.39775347200082e-05 3.02276019406697e-05 1.42898862383837e-05
"353" 9.38803885792786e-05 3.04270426211452e-05 1.43879766928565e-05
"354" 9.51936233903117e-05 3.06842452384535e-05 1.45093465312633e-05
"355" 9.51259422974358e-05 3.06658383134412e-05 1.4517035056247e-05
"356" 9.66840451351854e-05 3.13543329132213e-05 1.48558512710169e-05
"357" 9.4832282673753e-05 3.1337306932456e-05 1.48846736376545e-05
"358" 9.15991037677877e-05 2.98388770335431e-05 1.42159545491926e-05
"359" 9.2568020711788e-05 3.01894163704235e-05 1.43802932770362e-05
"360" 9.23372749271036e-05 3.03248610933633e-05 1.44874710441342e-05
"361" 9.61993993347679e-05 3.22630026680946e-05 1.54485460131853e-05
"362" 9.72159626559143e-05 3.23591898186476e-05 1.5526760656786e-05
"363" 9.71152913459571e-05 3.25364791475709e-05 1.56050914764803e-05
"364" 9.51646063821434e-05 3.17322748587723e-05 1.52552025161548e-05
"365" 9.54819640777068e-05 3.20217008084959e-05 1.53912361309891e-05
"366" 9.47755074249465e-05 3.17478411992799e-05 1.52713669616815e-05
"367" 9.48608660418827e-05 3.20720678628739e-05 1.54306912382773e-05
"368" 9.58980959756548e-05 3.22270556078341e-05 1.55134152950553e-05
"369" 9.64665658274833e-05 3.24914060248358e-05 1.5646554723558e-05
"370" 9.58011387710216e-05 3.21829058718023e-05 1.54937935883265e-05
"371" 9.47736922757423e-05 3.2078390237732e-05 1.54549209183675e-05
"372" 9.64115575993745e-05 3.25948415298632e-05 1.5714364649437e-05
"373" 9.34659341127189e-05 3.18048800875288e-05 1.53614205385463e-05
"374" 9.05086194584217e-05 3.04139171560171e-05 1.4708666348805e-05
"375" 8.96411186493071e-05 3.03836135634894e-05 1.47013694136454e-05
"376" 8.43780343039957e-05 2.86432078071705e-05 1.39108238934692e-05
"377" 8.18670459860286e-05 2.80379356124249e-05 1.36335138529237e-05
"378" 7.84070264226678e-05 2.69404162655937e-05 1.31331842146636e-05
"379" 7.63635271905751e-05 2.66590887328973e-05 1.30481537627278e-05
"380" 7.75934194099458e-05 2.71532095226065e-05 1.33242100410912e-05
"381" 7.81367324442357e-05 2.73697769973608e-05 1.34448654783763e-05
"382" 7.9142353216295e-05 2.77629348005491e-05 1.36525480531349e-05
"383" 7.93761739012476e-05 2.78494673894252e-05 1.36955024754746e-05
"384" 8.03572658967383e-05 2.83296961036417e-05 1.39483526296164e-05
"385" 8.11011934975243e-05 2.86746256724293e-05 1.41409384227546e-05
"386" 8.0935780175327e-05 2.87069457757278e-05 1.41696689620648e-05
"387" 8.10308417749951e-05 2.87576972763298e-05 1.42007340233882e-05
"388" 7.90690731830755e-05 2.81987347813864e-05 1.39399029881805e-05
"389" 7.51324323849557e-05 2.7010892828355e-05 1.3401406510721e-05
"390" 7.52415694373998e-05 2.69822505633363e-05 1.33974230622336e-05
"391" 7.41562906396415e-05 2.68767195706312e-05 1.33661389260772e-05
"392" 7.07664132857736e-05 2.58336974866205e-05 1.29061649546939e-05
"393" 6.86479466203017e-05 2.50219800159344e-05 1.25203705027096e-05
"394" 6.75893864606261e-05 2.47323041641227e-05 1.23992887166102e-05
"395" 6.92009313366322e-05 2.57841598275453e-05 1.2992224695759e-05
"396" 7.10462442592598e-05 2.63695546625367e-05 1.32824452672379e-05
"397" 7.07400418382738e-05 2.63954697080877e-05 1.33115301657292e-05
"398" 7.1971912110407e-05 2.71247787187671e-05 1.3702420871611e-05
"399" 7.11006699559504e-05 2.66422486010544e-05 1.34616350754314e-05
"400" 7.15885604663257e-05 2.69542000674499e-05 1.3639039948437e-05
"401" 7.26239005632343e-05 2.74119323533691e-05 1.3889960562493e-05
"402" 7.15930701762143e-05 2.70522119364058e-05 1.37244258441124e-05
