"V1" "V2" "V3"
"499" 1502.3906784108 1886.59929396444 2726.77115514183
"500" 1499.20345873869 1883.68623052987 2723.45732976105
"501" 1505.35138502896 1890.48509662666 2730.9635789838
"502" 1516.59581648944 1901.35371660074 2740.58004549892
"503" 1516.87227357501 1900.01605559716 2735.86642724595
"504" 1503.98635244575 1886.22680679905 2720.93351909589
"505" 1505.34376296796 1888.61968002914 2726.04398663469
"506" 1508.28330190518 1891.73310361944 2729.07826634761
"507" 1511.41016660359 1894.54919216782 2731.09605392683
"508" 1511.99327162965 1894.63348325166 2730.96334937107
"509" 1507.46293064365 1889.75443830052 2726.20193264689
"510" 1504.14786958596 1886.78854748249 2724.10232227012
"511" 1502.86903753277 1886.06770184076 2724.13975909455
"512" 1507.22639178128 1890.89595784578 2729.57037896448
"513" 1511.13329915888 1894.55917367959 2732.65711418131
"514" 1521.56106964384 1904.4290310839 2741.59614238029
"515" 1520.35719267605 1901.57542351057 2735.69630977041
"516" 1518.11927764654 1898.52162487745 2731.69909063319
"517" 1527.97349965412 1908.02630085309 2741.21556663224
"518" 1526.96966047292 1905.32012890937 2735.64938924157
"519" 1519.8625835935 1897.27632376597 2727.16609365171
"520" 1517.8784318718 1895.50888263143 2727.54994737481
"521" 1510.72887760579 1888.51199162848 2721.6172935028
"522" 1511.76445999877 1890.48645827064 2725.77643025022
"523" 1509.10821580714 1888.2396305158 2724.44787633916
"524" 1503.25351256816 1883.06343601855 2720.66504063806
"525" 1498.20432584081 1879.29136685176 2719.0895217932
"526" 1498.40681414645 1880.98344960055 2722.62419031551
"527" 1490.78335954805 1874.34227830173 2716.34234762001
"528" 1484.98797952832 1870.35441268409 2714.59342524482
"529" 1484.03441582012 1871.41539196774 2717.97827329818
"530" 1481.50569641477 1870.39947176838 2717.66522879111
"531" 1477.94070172363 1868.36238729925 2716.39488806097
"532" 1469.29398758026 1861.37603911187 2710.57763434799
"533" 1480.94210405443 1875.42177193113 2727.01405186523
"534" 1480.83274171143 1875.34236613181 2724.15535983079
"535" 1484.97741468195 1879.87967629085 2727.65873960576
"536" 1490.99246074979 1885.76621431535 2732.16153094908
"537" 1494.89066679741 1888.8270028472 2732.53248790651
"538" 1496.22344403647 1889.17827971734 2730.48542697566
"539" 1495.38552861467 1887.51770818562 2727.52031279573
"540" 1501.60993428373 1893.23122413946 2732.90400083736
"541" 1496.75289800781 1887.0739512736 2724.92189529172
"542" 1505.86626445417 1895.98845986076 2734.6551543989
"543" 1511.86264159113 1900.48043262821 2737.25722935143
"544" 1515.29649779083 1902.14444267629 2736.78780039616
"545" 1507.99651400732 1893.25242429874 2726.60355451619
"546" 1503.70261854109 1888.76733364897 2723.56976389387
"547" 1508.32042129601 1893.55354157241 2729.74991533317
"548" 1509.54494227343 1894.08259243107 2729.59192758008
"549" 1509.66294070121 1893.63322119073 2729.27750281972
"550" 1508.60915955236 1892.21028468223 2728.45259693965
"551" 1506.94880945704 1890.39262054637 2726.98942187013
"552" 1519.38387502057 1902.88153136139 2739.78939857061
"553" 1522.52915949118 1904.36571094737 2738.19613340882
"554" 1522.8492403538 1903.34182348722 2735.69241325353
"555" 1519.44801070141 1899.02200558552 2731.03165604699
"556" 1513.51841828195 1892.77472133059 2725.12469143295
"557" 1511.25312663043 1890.8963749718 2724.64479601605
"558" 1511.95954405969 1891.98658845837 2727.0360585158
"559" 1513.12220311412 1893.26612780606 2729.06569257971
"560" 1510.06982033762 1890.19635293996 2726.37543099205
"561" 1519.21213998859 1899.787653246 2736.98859961168
"562" 1513.2818628204 1892.93299281449 2727.89279060195
"563" 1508.34285820569 1888.29772837312 2723.9652969343
"564" 1511.41609798401 1892.14859928855 2729.40889358305
"565" 1513.09538318283 1893.80501599642 2730.48076414201
"566" 1518.05103723127 1898.60823764522 2734.74743558144
"567" 1511.39536333496 1891.28360209724 2726.31585774486
"568" 1502.80916885747 1883.19530155587 2719.57732742379
"569" 1504.02174076937 1885.74691842084 2724.50045746463
"570" 1510.16109601039 1892.4506325766 2731.32877885508
"571" 1505.6534023662 1887.59280009621 2725.18910432865
"572" 1503.49562503611 1886.00321299174 2724.93869644928
"573" 1502.16466262932 1885.31510055453 2725.16487885809
"574" 1500.38172553266 1884.09544747162 2723.97133336064
"575" 1504.10798654199 1888.46799432309 2728.7089943104
"576" 1502.89427267956 1887.22239824643 2726.82578385152
"577" 1497.38380155277 1881.96647393767 2721.77673920619
"578" 1490.27310813508 1875.79061926259 2716.99190766409
"579" 1490.80042929094 1877.81459257324 2720.9869952115
"580" 1489.10417457394 1876.98091228641 2720.49039935578
"581" 1489.91408750389 1878.70699476788 2722.99493747762
"582" 1483.66298349026 1873.07144356226 2717.66056540845
"583" 1483.56448708595 1874.33588421883 2720.48569727002
"584" 1484.93335613705 1876.62294319449 2722.92552357752
"585" 1493.9713536179 1886.16306322458 2731.87762235055
"586" 1497.69921229225 1889.14035802197 2732.36623067558
"587" 1510.41635439474 1901.06771705945 2742.51715820499
"588" 1500.04645533574 1888.53391273995 2725.80356064421
"589" 1493.28922926244 1881.83619161123 2719.98933281644
"590" 1493.00925147247 1882.2313383009 2722.13551909796
"591" 1509.63180941484 1899.06518537851 2739.30277090565
"592" 1503.61903087359 1890.96556375631 2727.50436223358
"593" 1509.28037086894 1896.34620835585 2734.10591064519
"594" 1511.50431274369 1897.52141012428 2734.28014814505
"595" 1507.79717658444 1892.74513694013 2727.77442502913
"596" 1507.75040962201 1892.46153211489 2727.89573169682
"597" 1515.8900788234 1900.28359613971 2736.15929159607
"598" 1509.81389877108 1892.83370180793 2726.91185826543
"599" 1502.39202514485 1885.3938802835 2720.76544181917
"600" 1502.03515302798 1885.86869564227 2723.74534143922
"601" 1500.10535215823 1884.33276850654 2722.84584367813
"602" 1498.63449093972 1883.39486047869 2722.81459353014
"603" 1500.50568620858 1885.86501404117 2726.51070070141
"604" 1496.19296314794 1881.73472352705 2722.41313122354
"605" 1494.25590250458 1880.5855789479 2722.24772683374
"606" 1497.20048176555 1884.30427092301 2726.62718519114
"607" 1497.20686907398 1884.43675608259 2726.03364576799
"608" 1502.30761557103 1889.74128758835 2731.18114417973
"609" 1505.70271557724 1892.65000798018 2732.74906019911
"610" 1506.02013359496 1892.28020681639 2730.84546917449
"611" 1509.157131728 1894.96854019276 2732.77303931469
"612" 1518.62292541247 1903.66399150322 2740.19297476675
"613" 1521.35880113337 1904.61102797828 2738.16261631026
"614" 1521.58171648067 1903.36564154223 2735.40215820085
"615" 1529.38056973067 1910.098206361 2741.67979189865
"616" 1536.82841973439 1915.65239137483 2744.84237934623
"617" 1533.63426098862 1910.21002229266 2736.74634008299
"618" 1532.61140152696 1908.08919092294 2734.98840498945
"619" 1526.81230780558 1901.45718201136 2728.83955804698
"620" 1524.51971669724 1899.14783404601 2728.08230901338
"621" 1525.00415167716 1899.73220864203 2730.11355481242
"622" 1515.97429041915 1890.615858252 2721.87376098452
"623" 1513.46145794882 1889.23137016066 2723.62200264784
"624" 1518.01470242999 1894.75333187484 2730.96681999296
"625" 1515.4010526157 1892.18952667785 2727.70724921175
"626" 1508.80304300231 1886.14589678186 2722.38949149499
"627" 1515.02941248442 1893.64599063384 2732.00336545781
"628" 1510.97328115551 1889.55462151594 2726.58053963429
"629" 1507.90741115119 1887.15362433842 2724.61824997381
"630" 1506.09147027786 1886.21782561453 2724.81579774896
"631" 1516.71329561627 1897.63320418021 2736.84906572717
"632" 1520.76408109029 1900.86315569317 2737.33245750228
"633" 1522.37979256008 1901.63848457802 2736.26931148579
"634" 1520.47273944149 1899.06429545413 2732.73348780511
"635" 1519.67590110423 1898.01064024038 2731.34493577867
"636" 1520.69557465336 1898.84767569684 2731.86775718626
"637" 1520.83016646737 1898.64740296132 2731.37303327248
"638" 1520.95839880961 1898.52212881892 2731.48757076001
"639" 1523.64809812102 1901.00874626967 2734.24162828689
"640" 1516.60679880318 1893.45868350649 2726.04716684774
"641" 1518.91775447338 1896.36130444509 2730.54871195858
"642" 1516.28543611475 1893.69710454952 2727.82579235399
"643" 1528.79889519812 1906.53931485891 2741.33468803694
"644" 1531.71130559932 1908.05807481252 2740.08614219506
"645" 1525.25675030053 1900.4893944625 2730.98241755093
"646" 1527.34536699869 1902.71024537194 2734.38098121597
"647" 1523.5148587061 1898.47298048766 2729.46311265303
"648" 1521.40080775876 1896.52243195502 2728.06863146531
"649" 1519.57365062487 1895.01600538893 2727.77278955636
"650" 1520.04173108323 1895.87837861536 2729.80044609949
"651" 1515.33430485886 1891.37444549937 2725.64940068771
"652" 1508.36221951754 1885.19209575218 2720.84669118117
"653" 1506.16801875841 1884.40481946869 2722.34007141251
"654" 1507.6975149166 1887.09660859045 2726.24168576072
"655" 1513.40231762223 1893.43991090124 2732.62776760648
"656" 1532.87637715151 1912.75252053437 2750.68013941304
"657" 1528.02947416834 1905.45521660359 2737.91349878092
"658" 1521.91899474405 1898.67297458874 2730.37541391609
"659" 1519.42808803024 1896.38567724813 2728.91448929917
"660" 1510.50210065793 1887.61367770538 2720.19027736139
"661" 1508.27580222518 1886.550066228 2721.60849203293
"662" 1512.65121044166 1891.87251998419 2729.07398585401
"663" 1510.42645090626 1889.72254198927 2726.8743752798
"664" 1506.47553793719 1886.29896591531 2724.2154078811
"665" 1507.69131929579 1888.43739386669 2727.55796367016
"666" 1509.70335152388 1890.8725442778 2729.65814782987
"667" 1511.74773487433 1893.01175088318 2731.01564190559
"668" 1514.71612452768 1895.88028207855 2733.25496255556
"669" 1519.82760693673 1900.59957383281 2736.95067196565
"670" 1525.69437956606 1905.582459229 2740.00776810849
"671" 1523.62121207181 1902.20875378117 2734.29163033465
"672" 1527.28372533848 1905.30513522932 2737.1025271785
"673" 1522.78815451204 1899.82627156834 2730.46538178699
"674" 1513.1632938988 1890.06338978432 2721.37809075795
"675" 1516.91222003554 1894.83566851255 2729.07211421822
"676" 1511.46289305425 1889.36320173556 2723.68623953354
"677" 1511.60054622385 1890.26609417085 2726.34146535282
"678" 1501.5053749691 1880.67065001111 2717.76041202961
"679" 1497.85732856266 1878.70788123775 2718.71733801545
"680" 1502.64543562844 1885.03589684151 2726.81012474891
"681" 1505.47646665452 1888.28765402751 2729.26125637004
"682" 1509.95573886376 1892.91330045062 2733.16817182676
"683" 1506.13907851057 1888.77598168327 2727.72602193198
"684" 1502.5016358727 1885.53383640935 2724.58896263689
"685" 1506.06422315894 1889.78397730626 2729.27546708269
"686" 1512.1630850068 1895.78866320314 2734.18487295801
"687" 1511.82115773256 1894.66654283835 2731.32778030732
"688" 1512.32729427884 1894.83425714185 2731.33998428086
"689" 1506.19643687049 1888.38338159065 2724.53113624691
"690" 1504.38612081799 1887.1066933808 2724.29620594024
"691" 1502.72330876196 1885.90992000211 2723.82724672887
"692" 1498.19156474022 1881.86565398259 2720.65367036951
"693" 1503.57205701317 1888.2022438007 2728.82229183139
"694" 1501.08891293782 1885.62718053115 2725.51617586894
"695" 1509.85432775697 1894.80683273601 2735.04726737719
"696" 1521.2214828353 1905.32403269201 2743.38105849
"697" 1518.64733374489 1900.81604519642 2735.00310802317
"698" 1526.1327570167 1907.53137146313 2741.11332616639
"699" 1525.48342084037 1905.2386469632 2736.38204322958
"700" 1532.28994616137 1910.97399389032 2741.07277050645
"701" 1530.98248734275 1907.9565886283 2736.16359346826
"702" 1533.38355298117 1909.33366770992 2737.51420012087
"703" 1529.64935356009 1904.47582783608 2732.2724683585
"704" 1528.56616722436 1903.00749104307 2731.66812700512
"705" 1522.41391966711 1896.58756274937 2726.01179748127
"706" 1518.79467090707 1893.47439433213 2724.99035755262
"707" 1508.88920630195 1884.25835091598 2717.72983562502
"708" 1509.67170203441 1886.73024426951 2723.64903545773
"709" 1512.58094930318 1890.58959728923 2728.64015083088
"710" 1517.67528852784 1896.05132216822 2733.86937127388
"711" 1514.02886558949 1892.19185977928 2728.87281889387
"712" 1511.79675662458 1890.45535772555 2727.59528658982
"713" 1510.66158508237 1889.91595338065 2727.29425965453
"714" 1503.44861505348 1883.20324634581 2720.48050967501
"715" 1507.0425804506 1888.10298365316 2727.2954970803
"716" 1510.65646598063 1892.06258304847 2731.10975114127
"717" 1512.37116991197 1893.65386083014 2731.7185912501
"718" 1512.90933131473 1894.04709535631 2731.43630561782
"719" 1516.62739246135 1897.64805821704 2734.45381326185
"720" 1512.84893145113 1893.29809970874 2728.56213559812
"721" 1515.50002583917 1896.09560645881 2731.68616765905
"722" 1516.25339084439 1896.51561710589 2731.55133868631
"723" 1510.76676568953 1890.70174566053 2725.33372646861
"724" 1512.81338700069 1893.26146003525 2729.33662734655
"725" 1507.93722942221 1888.34601296026 2724.33756877024
"726" 1514.20794596679 1895.24846372072 2732.44920669755
"727" 1511.83295003711 1892.43957545663 2728.58907718853
"728" 1507.38978233984 1888.12415244976 2724.62504942637
"729" 1506.33660517895 1887.74877390214 2725.59277695976
"730" 1514.52692148269 1896.43504557461 2734.70870083782
"731" 1515.48717122013 1896.65778626656 2732.85086784297
"732" 1520.87410757403 1901.60751135152 2737.16392355707
"733" 1516.57072650495 1896.34699220298 2730.41517510276
"734" 1512.23906580907 1891.95331480919 2726.26048596068
"735" 1506.45893166393 1886.57676325636 2721.81950592062
"736" 1504.15548078689 1885.1548389491 2722.13331073814
"737" 1497.2019338034 1879.01045764341 2717.44579627381
"738" 1490.66823054415 1873.95493695683 2715.05226168566
"739" 1496.7646467471 1881.90213736824 2725.77075215955
"740" 1505.45909032951 1891.02979680571 2734.08319131913
"741" 1502.59417549181 1887.54996131363 2728.10012068749
"742" 1507.14781992082 1892.36001999395 2732.9958601016
"743" 1505.92282884789 1890.68059186688 2729.67846183231
"744" 1505.96310111906 1890.60046235553 2728.66441031806
"745" 1515.54325403723 1900.07163406605 2737.73974917936
"746" 1525.36598080566 1908.50521533038 2743.62956528339
"747" 1525.12621932723 1906.17550777531 2738.08825694472
"748" 1522.03185438631 1901.82538234268 2732.86583285795
"749" 1525.57513099371 1904.78175196251 2736.02472802187
"750" 1519.15554623942 1897.27341531071 2727.27924028206
"751" 1526.71183308629 1904.8731402115 2736.40187775787
"752" 1532.50164478451 1909.54887999457 2740.21075020734
"753" 1531.65580286835 1907.24864885506 2736.39753148511
"754" 1523.25719769036 1898.06484274121 2727.2304714353
"755" 1521.31258513462 1896.55605627311 2727.78693838963
"756" 1530.30294674992 1905.84377343224 2737.98671518018
"757" 1524.08266472909 1898.58210329599 2728.86537034128
"758" 1517.70507402661 1892.4831361474 2724.47782442678
"759" 1518.13761668924 1893.84599866233 2728.36142384716
"760" 1515.88113323961 1891.99749417625 2726.72120672911
"761" 1512.12841987856 1888.85838112949 2724.20572119016
"762" 1506.00347338486 1883.67879387855 2720.66351685545
"763" 1508.62496945233 1887.72916056762 2726.94400599082
"764" 1517.82728389085 1897.52771561076 2736.56775810735
"765" 1515.73958842018 1894.77889891823 2731.29155079619
"766" 1506.04593908969 1885.17641546051 2721.60722229554
"767" 1498.12628571086 1878.58831499177 2717.31949341437
"768" 1499.58448972387 1881.78572284965 2722.62872323836
"769" 1501.15840495669 1884.23989427747 2725.15490537349
"770" 1505.96060689861 1889.57813860442 2730.63524371664
"771" 1505.62793816264 1889.14973082715 2729.4482192708
"772" 1502.18590607007 1885.84703327762 2725.69857691482
"773" 1508.65047953114 1892.89633128848 2732.92937149721
"774" 1514.95349053598 1898.6696453622 2736.62342233824
"775" 1508.63689236183 1891.27687516191 2726.93896083649
"776" 1505.5312184549 1888.40585203421 2725.24940008396
"777" 1516.81652954248 1900.09884420696 2737.89415151343
"778" 1519.45705902683 1901.39480038253 2736.10704736314
"779" 1513.9729890777 1894.85456714667 2728.19097384968
"780" 1516.4952345572 1897.43273532992 2732.22981999409
"781" 1508.69181249902 1889.13490049179 2723.38438166834
"782" 1512.76657614799 1893.85841614773 2729.63216163195
"783" 1512.98325565891 1893.84635264359 2729.37422903214
"784" 1507.56536977978 1888.28614238686 2724.00015462923
"785" 1509.63893385796 1891.03186685074 2728.53614162755
"786" 1513.21362624588 1894.68743469129 2732.06648626905
"787" 1521.22650172008 1902.32371943222 2738.55146007281
"788" 1519.68268992563 1899.5843912399 2733.57664347413
"789" 1520.71002277345 1900.13429568815 2733.90652311819
"790" 1518.71129714371 1897.60786375362 2730.79831475868
"791" 1520.25589481799 1898.96862616465 2732.09908642406
"792" 1507.33725608602 1885.64269393272 2718.43862757402
"793" 1509.73893330038 1889.43205192517 2725.77817766288
"794" 1499.81204847032 1879.91015677689 2716.94410119364
"795" 1498.35472036808 1880.06606166181 2719.92996652811
"796" 1504.2919273547 1887.2525268656 2728.79538254378
"797" 1502.27185158035 1885.33581260362 2725.89053028627
"798" 1493.07824542922 1876.72927173614 2717.6126051021
"799" 1495.20244277335 1880.53985602983 2723.84568812295
"800" 1493.37355384205 1879.44383710116 2722.39639261016
"801" 1493.27275413119 1880.18676541273 2723.25182631242
"802" 1496.73092350526 1884.3349724896 2727.76383212558
"803" 1496.85317772563 1884.52907239685 2727.10726885594
"804" 1498.26499237493 1886.10553474816 2728.095235338
"805" 1501.82534743882 1889.6374395636 2730.80438392491
"806" 1511.11056815828 1898.45192411871 2738.17071503719
"807" 1505.95769650201 1891.80326838583 2728.54493969818
"808" 1506.00781251568 1891.66131073965 2728.8021462172
"809" 1503.74374777216 1889.11250575834 2726.21361768019
"810" 1510.06397481279 1895.42058144069 2732.75670583659
"811" 1507.43261571439 1891.87975327683 2727.85737297323
"812" 1502.37927177119 1886.63845029251 2723.26509057053
"813" 1506.46235914009 1891.21376365261 2729.57127469846
"814" 1497.55568813176 1881.94834555708 2719.52587931321
"815" 1492.62306786761 1878.01950174569 2717.70822573515
"816" 1489.19778118095 1875.82276565092 2717.81707302299
"817" 1495.30544865904 1883.14002305738 2726.74783761775
"818" 1505.86148567283 1893.74282186781 2736.38761524887
"819" 1508.53680710166 1895.25218483506 2735.03843479886
"820" 1512.78224095174 1898.62329017609 2736.85297111601
"821" 1508.23127413961 1892.94476484404 2729.10458332471
"822" 1502.67075477717 1887.18469747957 2723.201966529
"823" 1507.01393428542 1891.96028423647 2729.21431652866
"824" 1512.06494827294 1896.53755746308 2733.19548731036
"825" 1498.37925442507 1881.92199688463 2717.52099190499
"826" 1499.3851813492 1884.22326138793 2723.51652489378
"827" 1497.91391874401 1883.234046599 2723.26031962231
"828" 1502.80695392677 1888.62258835392 2728.90778840063
"829" 1512.14933707411 1897.73093271943 2737.30337252845
"830" 1517.10821087381 1901.41766169351 2738.64786666531
"831" 1520.32557934512 1903.31291229605 2738.42381355511
"832" 1516.5777951149 1898.28798700142 2731.48816528489
"833" 1514.89163247728 1896.15970684259 2729.26937780403
"834" 1509.75147540715 1890.75197117828 2724.14645352849
"835" 1509.01915510104 1890.37473260698 2725.38678713511
"836" 1520.54064488125 1902.11271212241 2738.26121386804
"837" 1514.16936288949 1894.35510549915 2728.18995290169
"838" 1507.72977137843 1888.03655745979 2723.09629583967
"839" 1517.97694601598 1899.11215076163 2736.2693302648
"840" 1513.03140833886 1893.18187121445 2727.80779468774
"841" 1519.31524863788 1899.63176483498 2734.87341044419
"842" 1515.56062335218 1895.13393718827 2729.47349884489
"843" 1509.99068027265 1889.58505818829 2724.424853263
"844" 1509.26509476811 1889.54604194118 2725.85841196516
"845" 1509.59975023733 1890.2915995065 2727.10712991789
"846" 1500.84722252992 1881.77677630668 2718.84909444143
"847" 1500.99524681761 1883.30326921774 2723.12874853376
"848" 1500.41644562698 1883.54196990448 2724.23172525836
"849" 1501.77393625514 1885.57913284825 2726.48454323736
"850" 1499.48542615004 1883.68247372903 2724.44225845474
"851" 1507.76016237881 1892.62415814379 2733.95817940644
"852" 1509.00232696593 1893.2425810909 2732.35998120646
"853" 1506.73909864821 1890.56265032755 2728.39439054075
"854" 1510.86834786813 1894.76471521746 2732.7231589251
"855" 1515.40493176948 1898.70715795288 2735.300261702
"856" 1514.49913649985 1896.83047633305 2731.63666077536
"857" 1521.0627309679 1902.91743987016 2737.58784809306
"858" 1517.72888477765 1898.3230866936 2731.27163069553
"859" 1520.45696126638 1900.65858228264 2733.78052576033
"860" 1519.40377273083 1898.87184337144 2731.39945046032
"861" 1519.46740592909 1898.517237201 2731.13593571662
"862" 1515.10376027771 1893.80675426842 2726.67592205865
"863" 1515.84982413721 1894.82702411771 2729.06119180299
"864" 1519.89804131561 1898.86334440424 2733.44693466091
"865" 1516.49637748992 1894.9196947365 2728.67088917957
"866" 1508.10118084844 1886.69145913039 2721.32348709657
"867" 1503.79156946437 1883.53291894328 2720.69191556977
"868" 1508.40552979013 1889.32539063262 2728.16815445974
"869" 1509.10685651063 1890.18241522583 2728.37360297565
"870" 1518.74272536136 1900.01423221667 2738.26646191442
"871" 1520.0571665983 1900.30772152828 2736.29856736937
"872" 1520.56980601485 1900.13214840709 2734.69631612712
"873" 1515.00693295346 1894.05426619083 2727.64239653996
"874" 1514.7704631222 1894.10529575456 2728.43802596626
"875" 1513.7152965698 1893.11874079053 2727.70170466091
"876" 1509.94425430165 1889.48573592065 2724.63710252685
"877" 1511.88511171167 1892.02112068784 2728.71971685878
"878" 1505.11510950633 1885.35200315454 2722.14033367982
"879" 1514.8377925633 1896.08959527936 2734.62505074175
"880" 1516.18347951174 1896.78803476032 2733.36865519489
"881" 1513.29984993939 1893.47189206621 2729.05976764977
"882" 1513.56917826732 1893.91628263321 2730.08614330048
"883" 1508.99093368261 1889.31707473232 2725.22937354958
"884" 1512.01112215672 1892.89542420453 2729.6272224141
"885" 1511.89747894601 1892.69558169109 2729.05066893218
"886" 1512.67439141491 1893.4841026851 2729.95591283337
"887" 1510.35452207729 1891.11236607807 2727.58178541832
"888" 1515.85753240666 1896.89241287897 2733.81688528261
"889" 1515.03654333513 1895.50156253504 2730.9753679892
"890" 1514.31458635633 1894.58720226568 2729.81011036329
"891" 1508.69090661363 1888.92600062191 2724.3853053964
"892" 1512.01102734084 1892.89904584615 2729.74333781526
"893" 1514.11098244439 1894.89974890577 2731.21899201123
"894" 1511.87745235809 1892.38167326702 2728.10682477958
"895" 1502.44806970678 1883.13663100594 2719.56886025978
"896" 1502.99968504944 1885.00860526141 2724.05378868398
"897" 1502.10128046174 1884.76611465948 2724.19070623133
"898" 1496.84080133594 1880.11168416637 2719.90697820534
"899" 1501.90772982187 1886.38598686837 2728.13104540671
"900" 1503.14726110891 1887.75120259861 2728.80385458667
"901" 1510.67109401621 1895.34853191229 2735.59209954257
"902" 1507.89055853148 1891.73159196643 2729.68954027125
"903" 1510.68831964858 1894.46083608222 2732.21350348149
"904" 1514.13291410005 1897.43193277879 2734.12745792722
"905" 1513.10707394262 1895.60183362575 2730.73690088196
"906" 1515.71616614021 1897.83742849438 2732.84651043261
"907" 1513.78207517668 1895.23657592214 2729.64477389841
"908" 1516.41536451114 1897.64792373647 2732.32039773858
"909" 1515.39195566054 1896.0578859385 2730.18545937737
"910" 1510.19121951215 1890.5961570992 2724.89610689204
"911" 1509.93358357735 1890.80481030086 2726.68890447896
"912" 1505.39394248848 1886.48705666124 2722.95824997525
"913" 1507.58210996239 1889.41039511965 2727.31712328996
"914" 1507.57820893463 1889.58608055229 2727.63165352413
"915" 1506.54351899107 1888.74315232135 2726.9500803229
"916" 1509.09649896283 1891.62733210072 2730.2195419112
"917" 1504.43020592764 1886.85064393009 2724.72938589293
"918" 1512.04181800203 1895.06534243331 2733.78905242657
"919" 1515.68615194106 1898.05832248983 2735.02409527881
"920" 1513.81610230476 1895.38918749193 2730.79102965606
"921" 1503.81634421547 1885.18642976 2720.70045278213
"922" 1502.13188541277 1884.58629390067 2722.50333038632
"923" 1511.54832460836 1894.73492508723 2733.53761259873
"924" 1511.05413156449 1893.4617117735 2730.20046109707
"925" 1511.54574665123 1893.73820473243 2730.59166081701
"926" 1512.72239352818 1894.74649523734 2731.72233082265
"927" 1509.29951326049 1891.00609034325 2727.11524046789
"928" 1504.7406553807 1886.67918354291 2723.09424888293
"929" 1508.53731829853 1891.15438947015 2728.99660883721
"930" 1503.83450283816 1886.31587995478 2723.76418828667
"931" 1503.49936990505 1886.6004788377 2725.3211447429
"932" 1502.40873566968 1885.95100997047 2725.31458698994
"933" 1499.08311691494 1883.06802164551 2722.7491109583
"934" 1496.30547545915 1881.07159416282 2721.71434806198
"935" 1502.85119596429 1888.50368083083 2730.19477945205
"936" 1498.77615941435 1884.16058659214 2724.41180050993
"937" 1508.16577540846 1894.09152552007 2734.99003149217
"938" 1501.87806840425 1886.91628555084 2725.54626131252
"939" 1499.61663299582 1885.03009791147 2724.26110693632
"940" 1499.58341415192 1885.4734505085 2725.37775337952
"941" 1494.4967319656 1880.6095478903 2720.44711960022
"942" 1504.93223916557 1891.90966014918 2733.20753813214
"943" 1493.36484872777 1879.48605301381 2718.74095604407
"944" 1495.09311635384 1882.38678329614 2724.08022998992
"945" 1505.70765326529 1893.43032335961 2735.41386541281
"946" 1498.66301686065 1885.23770495278 2724.08291826835
"947" 1499.14459590886 1886.15149168093 2726.10940084221
"948" 1502.17511729087 1889.30539983385 2729.61964067457
"949" 1499.82303742853 1886.56273444114 2725.68066510001
"950" 1507.90683341575 1894.77467041564 2734.13834100788
"951" 1510.43537439945 1896.26972974711 2733.81163856898
"952" 1511.03091433276 1895.93665668931 2732.24165108065
"953" 1513.63140314093 1897.86254302072 2733.62498126565
"954" 1509.97301554165 1893.31792225134 2727.98691182189
"955" 1505.34298523485 1888.53068975918 2723.71017562419
"956" 1499.76882392659 1883.33391999541 2720.04575778746
"957" 1496.84987178745 1881.26688804036 2720.06261614392
"958" 1495.870657779 1881.16237912993 2721.62130089367
"959" 1491.23724176475 1877.25479803609 2718.80083119133
"960" 1495.50224731051 1882.70624497584 2726.06571655713
"961" 1495.35263707899 1882.80202922845 2725.60463754568
"962" 1491.02812410808 1878.81462418496 2721.31953091462
"963" 1491.10807201999 1879.79760988004 2723.3021525994
"964" 1493.27593990901 1882.51972077281 2726.02512151868
"965" 1503.98785422937 1893.35416346859 2736.04494603678
"966" 1499.8519609508 1887.96622721546 2727.65900135462
"967" 1502.12609538808 1890.16417336747 2730.0481221543
"968" 1504.43990845573 1892.04037248715 2731.14088928192
"969" 1503.68602296557 1890.61569114628 2728.31571237493
"970" 1500.73797400829 1887.3306423173 2724.86290560427
"971" 1500.52755222927 1887.22289252224 2725.72289576315
"972" 1500.33031353359 1887.02119253063 2725.91075917946
"973" 1497.02352092234 1883.71068993321 2722.80201010026
"974" 1495.13262336049 1882.26651440371 2722.48989849834
"975" 1505.73675840242 1893.37767338151 2734.57051820007
"976" 1511.5485593253 1898.0937469131 2736.78923811237
"977" 1515.09363286115 1900.34038460496 2736.85043761495
"978" 1516.41041735785 1900.42555619284 2735.43875801507
"979" 1521.3736568268 1904.33619799604 2738.1243047537
"980" 1519.07091435481 1900.56732853253 2732.30539489949
"981" 1519.31509488552 1900.08275546231 2731.83812570724
"982" 1516.05975314589 1896.15998629775 2728.1727462846
"983" 1500.61398745129 1880.57104742199 2713.64019086788
"984" 1506.91469470278 1888.68987741108 2726.345268158
"985" 1513.85992590828 1895.74391109349 2733.38989407527
"986" 1513.20219983246 1894.37573219632 2730.5179975792
"987" 1507.08391608398 1888.12538163893 2724.67825216639
"988" 1509.57779870941 1891.33190685502 2729.4882348677
"989" 1510.57572419389 1892.33771344179 2729.63538915224
"990" 1510.23464420559 1891.90452695076 2728.48453467616
"991" 1514.78210525166 1896.49983201721 2733.40575833904
"992" 1516.43490534018 1897.58212558755 2733.52930247395
"993" 1522.55257952082 1903.16569466561 2738.16631880173
"994" 1526.02461037272 1905.49497887678 2738.48369926608
"995" 1517.19253896101 1895.48198792456 2726.85228546184
"996" 1514.70567473929 1893.33966117211 2726.48837212614
"997" 1519.49816432321 1898.44052976387 2732.65746532435
"998" 1518.92865789328 1897.3289123831 2730.58821007445
